,Yrke,P(han),P(hun),Differanse
812,rutesjef ,0.36603474617004395,0.02963387593626976,0.3364008702337742
813,kioskarbeider,0.06691094487905502,0.05278070271015167,0.01413024216890335
814,konsjeoperatør ,0.23368702828884125,0.028641749173402786,0.20504527911543846
815,"divisjonssjef skogbruk, gartnerier mv.",0.19024698436260223,0.0667104721069336,0.12353651225566864
816,vaktbetjent,0.035032566636800766,0.036681827157735825,-0.0016492605209350586
817,alarmsentralleder,0.07892714440822601,0.13905353844165802,-0.06012639403343201
818,avdelingsradiograf,0.09532465040683746,0.06817862391471863,0.027146026492118835
819,eiendomskonsulent ,0.0730275958776474,0.06050026789307594,0.012527327984571457
820,overgartner,0.09316371381282806,0.06245351955294609,0.030710194259881973
821,fly-radiotekniker,0.08914840221405029,0.016106652095913887,0.0730417501181364
822,meteorolog,0.13747574388980865,0.05562324821949005,0.0818524956703186
823,fylkespersonalsjef,0.13655202090740204,0.09366976469755173,0.04288225620985031
824,massearbeider ,0.04347970709204674,0.014001964591443539,0.0294777425006032
825,godstrafikkdirektør,0.3331219255924225,0.12162008136510849,0.211501844227314
826,fylkesjordsjef,0.30816614627838135,0.0255065206438303,0.28265962563455105
827,disponent ,0.3649801015853882,0.02159256674349308,0.3433875348418951
828,teaterpedagog,0.09161732345819473,0.26685830950737,-0.17524098604917526
829,byrådssekretær ,0.16391578316688538,0.18330511450767517,-0.019389331340789795
830,brygger ,0.08117707073688507,0.016597965732216835,0.06457910500466824
831,oljepressearbeider,0.12421616911888123,0.026282435283064842,0.09793373383581638
832,viltforvalter,0.2841019630432129,0.14170804619789124,0.14239391684532166
833,overadjutant,0.05952887237071991,0.02097916789352894,0.03854970447719097
834,registrert revisor,0.2234252691268921,0.033498913049697876,0.1899263560771942
835,husøkonomassistent,0.019580936059355736,0.039788730442523956,-0.02020779438316822
836,vevemaskinoperatør,0.17514528334140778,0.05821799114346504,0.11692729219794273
837,nettverksadministrator,0.05163313448429108,0.03199956938624382,0.019633565098047256
838,pilot ,0.054164448752999306,0.012687400914728642,0.041477047838270664
839,kontoraspirant ,0.039050422608852386,0.01390241552144289,0.025148007087409496
840,tapper ,0.03405347838997841,0.04713122919201851,-0.0130777508020401
841,entomolog,0.27735909819602966,0.046757061034440994,0.23060203716158867
842,takstmedarbeider,0.05048408731818199,0.02550557255744934,0.02497851476073265
843,salgsmedarbeider ,0.013961649499833584,0.039792124181985855,-0.02583047468215227
844,malermester,0.09109445661306381,0.012484065257012844,0.07861039135605097
845,ndt-praktikant,0.02580701932311058,0.017088497057557106,0.008718522265553474
846,teatersjef ,0.1733175367116928,0.13928872346878052,0.03402881324291229
847,eiendomsmeglerfullmektig,0.038883358240127563,0.0682491883635521,-0.02936583012342453
848,organisasjonsutvikler,0.0616263709962368,0.08282167464494705,-0.02119530364871025
849,kontorist,0.048229560256004333,0.016108665615320206,0.03212089464068413
850,sminkørleder,0.06508833914995193,0.23278973996639252,-0.16770140081644058
851,eggplukker,0.03673088178038597,0.015738146379590034,0.020992735400795937
852,hjemmesykepleier,0.02038450539112091,0.14188405871391296,-0.12149955332279205
853,aktivitetskoordinator ,0.06263305246829987,0.18840813636779785,-0.12577508389949799
854,"bergingeniør, sivil",0.24007906019687653,0.0469074621796608,0.19317159801721573
855,understellsbehandler,0.07453755289316177,0.020713476464152336,0.05382407642900944
856,fylkestannlege,0.22269918024539948,0.045766666531562805,0.17693251371383667
857,reservoaringeniør ,0.24528828263282776,0.03787672519683838,0.20741155743598938
858,elektroreparatør,0.16941410303115845,0.019425708800554276,0.14998839423060417
859,lagerfullmektig,0.01729232631623745,0.06159554421901703,-0.04430321790277958
860,skipsmaskinist,0.3007913827896118,0.020763037726283073,0.28002834506332874
861,stedlig representant,0.06954841315746307,0.044544488191604614,0.02500392496585846
862,sambandsbetjent,0.06761948764324188,0.045677341520786285,0.021942146122455597
863,fylkesagronomassistent,0.12216222286224365,0.08886533230543137,0.033296890556812286
864,assisterende styrer ,0.10143543034791946,0.1606685072183609,-0.05923307687044144
865,fylkesveterinær,0.14187470078468323,0.06506434082984924,0.07681035995483398
866,guide,0.03172324597835541,0.017877422273159027,0.01384582370519638
867,pelsdyroppdretter,0.3733174502849579,0.13087975978851318,0.2424376904964447
868,kirkegårdstjener,0.03477080538868904,0.07328528165817261,-0.038514476269483566
869,ullklassifisør,0.13488508760929108,0.02250523865222931,0.11237984895706177
870,"bergverksingeniør, sivil",0.3244265019893646,0.08014106750488281,0.2442854344844818
871,tunneldriver,0.15907838940620422,0.030700739473104477,0.12837764993309975
872,billettekspeditør,0.05635932832956314,0.0972362533211708,-0.040876924991607666
873,sykehussjef,0.31098875403404236,0.11185317486524582,0.19913557916879654
874,driftsansvarlig ,0.07523222267627716,0.0855526477098465,-0.010320425033569336
875,ndt-instruktør,0.1071750819683075,0.023170391097664833,0.08400469087064266
876,registersjef,0.22367581725120544,0.04106331616640091,0.18261250108480453
877,barsjef,0.06175052747130394,0.021772708743810654,0.039977818727493286
878,utlånssjef ,0.12940844893455505,0.06692533195018768,0.06248311698436737
879,partisekretær,0.30036139488220215,0.21386945247650146,0.08649194240570068
880,husholdsleder,0.09288296848535538,0.061482831835746765,0.03140013664960861
881,assisterende fiskeridirektør,0.4705394506454468,0.14392252266407013,0.32661692798137665
882,leveringsansvarlig ,0.022273804992437363,0.022513505071401596,-0.0002397000789642334
883,trade marketing konsulent,0.07766695320606232,0.04340294376015663,0.034264009445905685
884,teateragent,0.07958079874515533,0.05882864445447922,0.020752154290676117
885,utstyrsoperatør ,0.2046511322259903,0.013784268870949745,0.19086686335504055
886,tannteknikermester,0.17789892852306366,0.052328530699014664,0.125570397824049
887,sykehusdirektør,0.25135019421577454,0.12603390216827393,0.1253162920475006
888,sikkerhetsdirektør,0.20044948160648346,0.05638822168111801,0.14406125992536545
889,kursvert,0.11203046143054962,0.08120866864919662,0.030821792781352997
890,konferansevertinne,0.013138149864971638,0.24554765224456787,-0.23240950237959623
891,renseanleggsoperatør,0.20656231045722961,0.04411899670958519,0.16244331374764442
892,speditør,0.08160389214754105,0.011775264516472816,0.06982862763106823
893,stasjonssjef ,0.2080085426568985,0.030435675755143166,0.17757286690175533
894,kvalitetssikringsinspektør,0.14547161757946014,0.07578601688146591,0.06968560069799423
895,treningsstudioveileder,0.04875863343477249,0.22370781004428864,-0.17494917660951614
896,restaureringsassistent,0.051975443959236145,0.07225089520215988,-0.020275451242923737
897,trailerekspeditør,0.14369648694992065,0.04847313091158867,0.09522335603833199
898,båtmekaniker,0.14009878039360046,0.029763594269752502,0.11033518612384796
899,senterleder,0.19459353387355804,0.2731831669807434,-0.07858963310718536
900,tillitsvalgt,0.07150256633758545,0.12426047027111053,-0.052757903933525085
901,bedriftsøkonom,0.17929232120513916,0.06474559754133224,0.11454672366380692
902,planleggingsingeniør ,0.21984778344631195,0.06568536907434464,0.15416241437196732
903,lydtekniker,0.12669257819652557,0.0652390792965889,0.061453498899936676
904,barnevernskonsulent,0.0826096460223198,0.09409140795469284,-0.011481761932373047
905,senioranalytiker ,0.34378698468208313,0.15529142320156097,0.18849556148052216
906,førstedekorkonsulent,0.028911946341395378,0.0814502090215683,-0.05253826268017292
907,avdelingsdirektør hotell,0.17480699717998505,0.1741042286157608,0.0007027685642242432
908,anretningsassistent,0.015921294689178467,0.07740671932697296,-0.061485424637794495
909,protesetekniker,0.06882195174694061,0.07385940104722977,-0.005037449300289154
910,sosialomsorgssjef,0.2230025827884674,0.12691178917884827,0.09609079360961914
911,vedlikeholdsassistent,0.02080514095723629,0.049439430236816406,-0.028634289279580116
912,sosialkonsulent,0.12366665154695511,0.09245392680168152,0.03121272474527359
913,tapperiarbeider ,0.34487712383270264,0.025508303195238113,0.3193688206374645
914,generaldirektør,0.1461760252714157,0.024650979787111282,0.12152504548430443
915,slankevert,0.056117892265319824,0.03390488028526306,0.022213011980056763
916,senior operatør ,0.22359299659729004,0.04536190629005432,0.17823109030723572
917,lagerassistent,0.015881169587373734,0.025753427296876907,-0.009872257709503174
918,boligkonsulent,0.09017297625541687,0.08868316560983658,0.0014898106455802917
919,skippingmedarbeider,0.1913040429353714,0.05042067542672157,0.14088336750864983
920,nyhetsreporter,0.11898006498813629,0.08968719094991684,0.029292874038219452
921,designsjef,0.16655077040195465,0.06547687202692032,0.10107389837503433
922,havnetrafikkleder,0.3675769567489624,0.18584312498569489,0.18173383176326752
923,opplæringskonsulent ,0.06239352747797966,0.08167365938425064,-0.01928013190627098
924,skiheisoperatør,0.24730472266674042,0.05989513546228409,0.18740958720445633
925,brannsjef,0.23074600100517273,0.038682080805301666,0.19206392019987106
926,fargerioperatør,0.21921728551387787,0.07226185500621796,0.1469554305076599
927,revisjonsrådgiver,0.1163228377699852,0.10375342518091202,0.012569412589073181
928,psykolog med godkjent spesialitet,0.13989567756652832,0.1279296576976776,0.011966019868850708
929,skattedirektør,0.1634577363729477,0.07069911807775497,0.09275861829519272
930,førstestråleterapeut,0.16853295266628265,0.1681380271911621,0.00039492547512054443
931,institusjonsprest,0.21698683500289917,0.17276731133460999,0.044219523668289185
932,manusforfatter,0.24784645438194275,0.1629633903503418,0.08488306403160095
933,kredittleder,0.14410299062728882,0.03353190794587135,0.11057108268141747
934,badebetjent,0.03600586578249931,0.04255012050271034,-0.006544254720211029
935,sjef sjøforsvaret,0.5056438762694597,0.06733665615320206,0.43830722011625767
936,grensekontrollør,0.13438977301120758,0.04800263047218323,0.08638714253902435
937,avdelingsbioingeniør,0.20202088356018066,0.0794219970703125,0.12259888648986816
938,astrolog,0.20738135278224945,0.05185186117887497,0.15552949160337448
939,produksjonsingeniør ,0.1747675985097885,0.060380157083272934,0.11438744142651558
940,fraktkonsulent ,0.08612625300884247,0.026777636259794235,0.05934861674904823
941,avdelingshjelp,0.04126502200961113,0.07831718772649765,-0.03705216571688652
942,reisebyråfunksjonær,0.12335314601659775,0.08998341858386993,0.033369727432727814
943,skogsarbeider,0.2380288541316986,0.05198698490858078,0.18604186922311783
944,politisk sekretær,0.09250523149967194,0.11717211455106735,-0.024666883051395416
945,senior dimensjonskontrollør ,0.2089347094297409,0.0215409267693758,0.1873937826603651
946,ordensvakt,0.036252710968256,0.02455977350473404,0.011692937463521957
947,kunstsmed,0.11817813664674759,0.04820623993873596,0.06997189670801163
948,regnskapsleder,0.16314899921417236,0.07171832770109177,0.0914306715130806
949,værelsesassistent,0.011797814629971981,0.03938557580113411,-0.02758776117116213
950,psykolog ,0.11164556443691254,0.05824422091245651,0.053401343524456024
951,provisjonsselger ,0.06358639150857925,0.01769540086388588,0.045890990644693375
952,driftsassistent ,0.041714441031217575,0.04985389858484268,-0.008139457553625107
953,location scout ,0.06447627395391464,0.02130996435880661,0.04316630959510803
954,elektronikkingeniør,0.17048899829387665,0.04918443784117699,0.12130456045269966
955,postsparebanksjef,0.20935384929180145,0.055800627917051315,0.15355322137475014
956,juridisk sekretær,0.0923357829451561,0.1013578400015831,-0.009022057056427002
957,forsikringsagent,0.04249591752886772,0.02579750493168831,0.016698412597179413
958,forretningsutvikler,0.14360639452934265,0.10152780264616013,0.042078591883182526
959,forlagsmedarbeider,0.1468769609928131,0.14007467031478882,0.006802290678024292
960,fjernsynsarkivleder,0.18905788660049438,0.07293649017810822,0.11612139642238617
961,bonde ,0.10222984105348587,0.018348317593336105,0.08388152346014977
962,bryggearbeider,0.11907132714986801,0.030019361525774002,0.08905196562409401
963,programmeringssjef ,0.14234885573387146,0.0415629968047142,0.10078585892915726
964,anleggsleder,0.30754268169403076,0.07658431679010391,0.23095836490392685
965,miljøvernleder,0.29586318135261536,0.14680200815200806,0.1490611732006073
966,musikkprodusent,0.3056057393550873,0.05661894753575325,0.24898679181933403
967,logistiker,0.02734971046447754,0.021719375625252724,0.005630334839224815
968,teknisk illustratør,0.27903470396995544,0.09272182732820511,0.18631287664175034
969,dørvert,0.06877703219652176,0.02806239202618599,0.04071464017033577
970,radio- og tv-reparatør,0.27079275250434875,0.031116629019379616,0.23967612348496914
971,utviklingsdirektør,0.25748392939567566,0.05867179483175278,0.19881213456392288
972,bilskadereparatør,0.1100970208644867,0.019456401467323303,0.09064061939716339
973,cruisevertinne,0.012565486133098602,0.1407637596130371,-0.1281982734799385
974,salatbarmedarbeider,0.029015179723501205,0.05689891427755356,-0.027883734554052353
975,transportsjef,0.14565996825695038,0.028230363503098488,0.11742960475385189
976,studieleder ,0.10982489585876465,0.12552042305469513,-0.01569552719593048
977,førtrykksmedarbeider,0.034263741225004196,0.02676769345998764,0.007496047765016556
978,fylkeslandbrukssjef,0.4221160411834717,0.02667572908103466,0.395440312102437
979,avisbud,0.026571124792099,0.012663100846111774,0.013908023945987225
980,testplanlegger ,0.13701415061950684,0.10568192601203918,0.03133222460746765
981,slankeklubbvertinne,0.011020124889910221,0.2266421765089035,-0.21562205161899328
982,havariinspektør,0.17649608850479126,0.021375536918640137,0.15512055158615112
983,frisør,0.022571837529540062,0.04966128617525101,-0.027089448645710945
984,hermetikkarbeider ,0.15359371900558472,0.04395148530602455,0.10964223369956017
985,edb-konsulent,0.06829586625099182,0.022553395479917526,0.045742470771074295
986,rideinstruktør,0.12858946621418,0.07290826737880707,0.055681198835372925
987,gartneriarbeider,0.11594363301992416,0.07941961288452148,0.03652402013540268
988,møbelselger,0.10879407823085785,0.030806709080934525,0.07798736914992332
989,assisterende fylkessykehussjef,0.2760355770587921,0.16747339069843292,0.10856218636035919
990,naturfotograf,0.18767797946929932,0.06247219443321228,0.12520578503608704
991,skatteregnskapssjef,0.1780080795288086,0.0768362283706665,0.10117185115814209
992,operasjonsmedarbeider ,0.06407782435417175,0.0928194522857666,-0.02874162793159485
993,anleggsmaskinfører,0.16438262164592743,0.033726468682289124,0.1306561529636383
994,sjefsarkitekt,0.16988275945186615,0.07035554200410843,0.09952721744775772
995,arbeidsdirektør,0.15179824829101562,0.06349509209394455,0.08830315619707108
996,ordrestiller,0.02827446162700653,0.01690846122801304,0.011366000398993492
997,asfaltlegger,0.11732622981071472,0.01891767792403698,0.09840855188667774
998,bakerimedarbeider,0.04544760286808014,0.11294644325971603,-0.0674988403916359
999,kystdirektør,0.3870808184146881,0.06374234706163406,0.32333847135305405
1000,lektor ,0.07680271565914154,0.02425573579967022,0.05254697985947132
1001,ordreplukker,0.06003054231405258,0.030509276315569878,0.029521265998482704
1002,kostymeassistent,0.014573249965906143,0.052671026438474655,-0.03809777647256851
1003,kjøretøykontrollør,0.1794055551290512,0.057655494660139084,0.12175006046891212
1004,arbeidspsykolog,0.1397327035665512,0.12195202708244324,0.01778067648410797
1005,rekrutteringskonsulent ,0.05223674699664116,0.10541994124650955,-0.05318319424986839
1006,kommunalsjef ,0.20683550834655762,0.07689500600099564,0.12994050234556198
1007,informasjonsdirektør,0.15815404057502747,0.05134886875748634,0.10680517181754112
1008,audiolog,0.19216853380203247,0.06343968957662582,0.12872884422540665
1009,distriktsleder ,0.27504631876945496,0.14381375908851624,0.13123255968093872
1010,radiotelefonist,0.23309408128261566,0.016219332814216614,0.21687474846839905
1011,onkologisykepleier,0.029475167393684387,0.3047211170196533,-0.27524594962596893
1012,biblioteksdirektør,0.216157466173172,0.09352047741413116,0.12263698875904083
1013,distribusjonssjåfør,0.1600254774093628,0.02877330221235752,0.13125217519700527
1014,butikk-kasserer,0.0803234800696373,0.0481201708316803,0.032203309237957
1015,eldreomsorgssjef,0.24186015129089355,0.1931980699300766,0.048662081360816956
1016,gruppeleder i trygdeetaten,0.16075371205806732,0.28423887491226196,-0.12348516285419464
1017,kraftverksdirektør ,0.39453861117362976,0.020109429955482483,0.3744291812181473
1018,aspirant ,0.0745180994272232,0.04668153077363968,0.027836568653583527
1019,badeassistent,0.012556446716189384,0.0216109286993742,-0.009054481983184814
1020,reiseinspektør ,0.10639450699090958,0.025701547041535378,0.0806929599493742
1021,galopptrener,0.13751466572284698,0.020520061254501343,0.11699460446834564
1022,institusjonskokk,0.09677907079458237,0.049977585673332214,0.04680148512125015
1023,assistentlege,0.17536652088165283,0.04811829328536987,0.12724822759628296
1024,servicetekniker ,0.05223582684993744,0.045303575694561005,0.006932251155376434
1025,vekterlærling,0.06282809376716614,0.039756789803504944,0.023071303963661194
1026,ledsager,0.034236449748277664,0.01966887153685093,0.014567578211426735
1027,førstesekretær ,0.13923753798007965,0.07277330011129379,0.06646423786878586
1028,sjefslandskapsarkitekt,0.2346424162387848,0.13021835684776306,0.10442405939102173
1029,nevrolog,0.2200389802455902,0.07238573580980301,0.1476532444357872
1030,sikkerhetsrådgiver,0.14397375285625458,0.2012101113796234,-0.057236358523368835
1031,borearbeider,0.17707043886184692,0.027183469384908676,0.14988696947693825
1032,finansråd,0.08533520996570587,0.019859932363033295,0.06547527760267258
1033,matematiker,0.06865022331476212,0.01689591072499752,0.051754312589764595
1034,kammertjener,0.04403294622898102,0.027182061225175858,0.01685088500380516
1035,trailersjåfør,0.1472262144088745,0.02185225300490856,0.12537396140396595
1036,plasseringsrådgiver ,0.08006106317043304,0.1276232898235321,-0.04756222665309906
1037,assisterende sykepleiesjef ,0.06789872795343399,0.2427196055650711,-0.17482087761163712
1038,kvalitetssjef,0.154288187623024,0.055378302931785583,0.0989098846912384
1039,overkonduktør,0.202342227101326,0.05222417414188385,0.15011805295944214
1040,brenneriarbeider,0.3211684226989746,0.039749786257743835,0.2814186364412308
1041,driftsøkonom,0.25775378942489624,0.04512505978345871,0.21262872964143753
1042,hydrologiassistent,0.1613616943359375,0.08315881341695786,0.07820288091897964
1043,ledende ortopeditekniker,0.09481018036603928,0.024813581258058548,0.06999659910798073
1044,vegvalsekjører,0.20406393706798553,0.02905084751546383,0.1750130895525217
1045,flislegger,0.04531055688858032,0.013857475481927395,0.03145308140665293
1046,sjefkonstruktør ,0.21443800628185272,0.02221970446407795,0.19221830181777477
1047,valutakoordinator,0.0961294025182724,0.0369342677295208,0.0591951347887516
1048,fraktassistent ,0.06170087680220604,0.02523910067975521,0.03646177612245083
1049,kulturkonservator,0.15449784696102142,0.1079322099685669,0.04656563699245453
1050,"agronom, sivil",0.25206276774406433,0.048321615904569626,0.2037411518394947
1051,lekotekleder,0.05063239112496376,0.21527808904647827,-0.1646456979215145
1052,porteføljeforvalter,0.362085223197937,0.1017463356256485,0.2603388875722885
1053,sementarbeider ,0.21087218821048737,0.025553852319717407,0.18531833589076996
1054,lekeleder,0.031569622457027435,0.026821140199899673,0.004748482257127762
1055,distriktsgartner,0.14302869141101837,0.11348745971918106,0.02954123169183731
1056,skogfullmektig,0.1554543673992157,0.07390644401311874,0.08154792338609695
1057,politiadvokat,0.10836060345172882,0.1031217947602272,0.005238808691501617
1058,reassuransekonsulent,0.11044099926948547,0.03634393960237503,0.07409705966711044
1059,lagerkontrollør,0.05515671893954277,0.01862495392560959,0.03653176501393318
1060,avlaster ,0.024715308099985123,0.022482478991150856,0.0022328291088342667
1061,politiinspektør,0.05093162879347801,0.023788906633853912,0.0271427221596241
1062,døvetolk,0.03296160697937012,0.01593492180109024,0.017026685178279877
1063,økonomiansvarlig,0.0581328459084034,0.08156495541334152,-0.023432109504938126
1064,produksjonskoordinator ,0.08250314742326736,0.06783314794301987,0.014669999480247498
1065,flykaptein,0.13888941705226898,0.012020617723464966,0.12686879932880402
1066,kultursjef,0.18473047018051147,0.05991586297750473,0.12481460720300674
1067,kinesiolog,0.12361422181129456,0.05015740171074867,0.07345682010054588
1068,vinarbeider,0.05687350034713745,0.024941295385360718,0.03193220496177673
1069,industribokbinder,0.1833336502313614,0.021150076761841774,0.16218357346951962
1070,førstefarmasøyt,0.09835387021303177,0.043971557170152664,0.054382313042879105
1071,førstebibliotekar,0.13259169459342957,0.07080335915088654,0.06178833544254303
1072,bydelsdirektør ,0.21332620084285736,0.1508803367614746,0.06244586408138275
1073,driftsdirektør ,0.26100751757621765,0.052635010331869125,0.20837250724434853
1074,sporveisdirektør,0.2557423412799835,0.02163483202457428,0.23410750925540924
1075,fylkespsykolog,0.15320339798927307,0.2247440665960312,-0.07154066860675812
1076,grafiker ,0.23345939815044403,0.07902587205171585,0.15443352609872818
1077,omsorgsarbeider ,0.040872231125831604,0.08466831594705582,-0.04379608482122421
1078,innredningssnekker ,0.05619055777788162,0.012445769272744656,0.04374478850513697
1079,førsteradiograf,0.09022770822048187,0.02561439573764801,0.06461331248283386
1080,forvaltningssjef,0.2669408917427063,0.05765678361058235,0.20928410813212395
1081,sykehusapoteker,0.11179295927286148,0.08451186865568161,0.02728109061717987
1082,fotomodell,0.055114686489105225,0.1470075398683548,-0.09189285337924957
1083,krisesentermedarbeider,0.03925648704171181,0.24229906499385834,-0.20304257795214653
1084,petroleumsingeniør,0.29282885789871216,0.06833730638027191,0.22449155151844025
1085,arbeidsterapeut ,0.046723634004592896,0.10532497614622116,-0.058601342141628265
1086,garnisonstannlege,0.225514754652977,0.035305555909872055,0.19020919874310493
1087,generalsekretær ,0.30253154039382935,0.10650435835123062,0.19602718204259872
1088,pelsbereder,0.10038166493177414,0.04762345924973488,0.05275820568203926
1089,lufttrafikksjef,0.3940918743610382,0.06546622514724731,0.3286256492137909
1090,næringsmiddelkandidat,0.09609072655439377,0.11375591158866882,-0.017665185034275055
1091,gruppeleder i skatteetaten,0.34431925043463707,0.30404189229011536,0.04027735814452171
1092,visekonsernsjef,0.3014160990715027,0.03916509822010994,0.26225100085139275
1093,fylkeslege,0.31744030117988586,0.034246787428855896,0.28319351375102997
1094,sivilingeniør ,0.2729412913322449,0.10489339381456375,0.16804789751768112
1095,galvanisør ,0.07866445183753967,0.01336758118122816,0.06529687065631151
1096,radiooperatør ,0.2316804826259613,0.04081525281071663,0.19086522981524467
1097,bryggeriformann,0.4635877311229706,0.017872923985123634,0.44571480713784695
1098,fylkesordfører,0.2518921196460724,0.14558516442775726,0.10630695521831512
1099,studentassistent ,0.01692853681743145,0.08916616439819336,-0.07223762758076191
1100,fruktprodusent,0.2418234795331955,0.036662954837083817,0.20516052469611168
1101,spesialbioingeniør,0.17107509076595306,0.04360366240143776,0.1274714283645153
1102,laboratoriesjef,0.13214346766471863,0.03899621218442917,0.09314725548028946
1103,internatgruppeassistent,0.02644418366253376,0.06664393842220306,-0.040199754759669304
1104,tekstiloperatør ,0.19375111162662506,0.0682736337184906,0.12547747790813446
1105,dumperkjører,0.11940297484397888,0.0135054225102067,0.10589755233377218
1106,markedsføringskonsulent,0.032856348901987076,0.06937041133642197,-0.03651406243443489
1107,bilderedaktør ,0.12234915047883987,0.0744645744562149,0.04788457602262497
1108,assisterende fylkesrådmann,0.3704221546649933,0.2202591747045517,0.1501629799604416
1109,resepsjonssjef ,0.08664017170667648,0.05303218215703964,0.03360798954963684
1110,ventilasjonsmontør,0.05377664044499397,0.02229093387722969,0.03148570656776428
1111,skadeinspektør,0.10363020747900009,0.03037957102060318,0.07325063645839691
1112,tappemaskinoperatør ,0.17872601747512817,0.018706269562244415,0.16001974791288376
1113,brooperatør,0.2042093724012375,0.04199591279029846,0.16221345961093903
1114,reingjeter,0.07239565253257751,0.014182919636368752,0.05821273289620876
1115,vannverksjef ,0.2781258821487427,0.06262455880641937,0.2155013233423233
1116,salgsrepresentant,0.09291495382785797,0.08883238583803177,0.004082567989826202
1117,reise- og markedskonsulent,0.044030942022800446,0.05866468697786331,-0.014633744955062866
1118,førsteapotektekniker,0.06996352225542068,0.07843153923749924,-0.008468016982078552
1119,systemteknisk konsulent,0.12687423825263977,0.043738726526498795,0.08313551172614098
1120,jeger,0.027895331382751465,0.00791720300912857,0.019978128373622894
1121,systemansvarlig,0.04599454626441002,0.08257554471492767,-0.036580998450517654
1122,butikkinspektør,0.12599311769008636,0.04285081475973129,0.08314230293035507
1123,jordbrukssjef,0.33969825506210327,0.01838485337793827,0.321313401684165
1124,utvikler ,0.16491183638572693,0.023248789831995964,0.14166304655373096
1125,veiplanlegger,0.28763869404792786,0.10325024276971817,0.1843884512782097
1126,budsjettsjef,0.11855027824640274,0.045432161539793015,0.07311811670660973
1127,kommunearkitekt,0.1411266028881073,0.03184903413057327,0.10927756875753403
1128,distriktsbibliotekar,0.14258578419685364,0.03697016462683678,0.10561561957001686
1129,kostymesyer,0.04833842068910599,0.03991445153951645,0.008423969149589539
1130,regjeringsadvokat,0.05039443448185921,0.025819966569542885,0.024574467912316322
1131,konferansesjef ,0.15262702107429504,0.09377135336399078,0.05885566771030426
1132,ligningssekretær,0.1093440130352974,0.09406771510839462,0.015276297926902771
1133,administrasjonssjef,0.24989475309848785,0.061993248760700226,0.18790150433778763
1134,varmemester ,0.06141122803092003,0.010030079632997513,0.051381148397922516
1135,førstepreparant,0.08330962806940079,0.058975569903850555,0.024334058165550232
1136,eggprodusent,0.1879948079586029,0.04858850687742233,0.13940630108118057
1137,kontrollfullmektig ,0.05030616745352745,0.04081831872463226,0.009487848728895187
1138,havnekaptein  ,0.16631004214286804,0.012456372380256653,0.1538536697626114
1139,loddselger,0.052457164973020554,0.022907529026269913,0.02954963594675064
1140,lagerbetjent,0.029330475255846977,0.021564224734902382,0.007766250520944595
1141,vaskeribestyrer ,0.06463119387626648,0.04445338249206543,0.02017781138420105
1142,avdelingssjef ,0.2024608999490738,0.060294922441244125,0.14216597750782967
1143,gårdsarbeider ,0.2119094431400299,0.04595121368765831,0.1659582294523716
1144,storhusholdningsleder ,0.15392757952213287,0.13272525370121002,0.02120232582092285
1145,reklamesekretær,0.12378256022930145,0.12327940762042999,0.00050315260887146
1146,arkeolog,0.17280088365077972,0.06940871477127075,0.10339216887950897
1147,instruksjonsingeniør ,0.19058743119239807,0.03810061886906624,0.15248681232333183
1148,kabelbanefører,0.12776818871498108,0.020895490422844887,0.10687269829213619
1149,internatbetjent,0.06769710779190063,0.10479684919118881,-0.03709974139928818
1150,plass-sjef ,0.10544468834996223,0.02167445793747902,0.08377023041248322
1151,radiokontrollør,0.11565504968166351,0.018368909135460854,0.09728614054620266
1152,seksjonsleder - ungdomstiltak,0.058484870940446854,0.2000690996646881,-0.14158422872424126
1153,husholder,0.21006104350090027,0.05252087116241455,0.15754017233848572
1154,statsrådens kontorsekretær,0.05216342210769653,0.06087040156126022,-0.00870697945356369
1155,atomfysiker,0.2459324151277542,0.02153664454817772,0.2243957705795765
1156,sikkerhetsinspektør,0.10033872723579407,0.04504915699362755,0.05528957024216652
1157,utviklingsleder ,0.2598588662222028,0.1836255043745041,0.07623336184769869
1158,lønnsberegner,0.07017438858747482,0.014779587276279926,0.0553948013111949
1159,layout tegner,0.11520665884017944,0.027539120987057686,0.08766753785312176
1160,steinbruddsarbeider,0.21209126710891724,0.0378069244325161,0.17428434267640114
1161,bestyrer helsetjenester,0.06917398422956467,0.11860425025224686,-0.04943026602268219
1162,veirekkverksmontør,0.11565031111240387,0.017457854002714157,0.09819245710968971
1163,kvalitetssikringskoordinator,0.06695643812417984,0.16562208533287048,-0.09866564720869064
1164,veileder i arbeidsmarkedsetaten,0.083659827709198,0.3090153634548187,-0.22535553574562073
1165,sportsredaktør,0.16596359014511108,0.05117577314376831,0.11478781700134277
1166,bedriftskonsulent ,0.11147630214691162,0.07133211195468903,0.040144190192222595
1167,kostymemaker,0.07353883236646652,0.060979727655649185,0.012559104710817337
1168,døveprest,0.34198442101478577,0.025076813995838165,0.3169076070189476
1169,ballettsjef,0.05127390846610069,0.08463576436042786,-0.033361855894327164
1170,tolldistriktssjef,0.3365861773490906,0.014776511117815971,0.3218096662312746
1171,"beregningsingeniør, sivil ",0.24377058446407318,0.0663725957274437,0.17739798873662949
1172,trafikksekretær,0.13719594478607178,0.10830418020486832,0.02889176458120346
1173,kyllingplukker,0.024889681488275528,0.010177510790526867,0.014712170697748661
1174,branningeniør,0.23991647362709045,0.04184359312057495,0.1980728805065155
1175,reklamefotograf,0.14132137596607208,0.08713094890117645,0.05419042706489563
