,Adjektiv,P(han),P(hun),Differanse
409,fransk,0.400784969329834,0.19083154201507568,0.2099534273147583
410,fredelig,0.32862672209739685,0.321451872587204,0.007174849510192871
411,fredlig,0.4642793834209442,0.2866877317428589,0.17759165167808533
412,freidig,0.5685031414031982,0.2178533673286438,0.35064977407455444
413,frekk som en flatlus,0.15714368224143982,0.06774397194385529,0.08939971029758453
414,frekvent,0.5392826795578003,0.10145904868841171,0.4378236308693886
415,fremgangsrik,0.683893084526062,0.07202023267745972,0.6118728518486023
416,fremherskende,0.5768253803253174,0.06707900017499924,0.5097463801503181
417,fremhevet,0.39682281017303467,0.26641830801963806,0.1304045021533966
418,fremmed,0.23831404745578766,0.11611829698085785,0.12219575047492981
419,fremoverlent,0.2256808578968048,0.3558037281036377,-0.13012287020683289
420,fremragende,0.549478143453598,0.21676509082317352,0.3327130526304245
421,fremtenkt,0.40622833371162415,0.13517647981643677,0.2710518538951874
422,fri,0.30117812752723694,0.23945514857769012,0.061722978949546814
423,frisk,0.24073047935962677,0.2885373532772064,-0.04780687391757965
424,from,0.23537567257881165,0.20690059661865234,0.028475075960159302
425,from som et lam,0.10420370101928711,0.06429962813854218,0.039904072880744934
426,fruktbar,0.2920686900615692,0.1556812971830368,0.1363873928785324
427,fruktsommelig,0.4256848990917206,0.3727080225944519,0.05297687649726868
428,fråtsende,0.4457158148288727,0.23153112828731537,0.2141846865415573
429,full,0.3272327184677124,0.12071455270051956,0.20651816576719284
430,full som en alke,0.5390720963478088,0.14265066385269165,0.3964214324951172
431,fundamental,0.4488101303577423,0.12203618139028549,0.3267739489674568
432,fungerende,0.3878711462020874,0.22037765383720398,0.16749349236488342
433,funksjonell,0.4162489175796509,0.17844092845916748,0.2378079891204834
434,funksjonsdyktig,0.2573051154613495,0.19194738566875458,0.06535772979259491
435,fus,0.5043474435806274,0.06412963569164276,0.4402178078889847
436,fyldig,0.4262446165084839,0.2602561116218567,0.1659885048866272
437,fysisk,0.3159239888191223,0.23874159157276154,0.07718239724636078
438,få,0.3257138133049011,0.21505612134933472,0.1106576919555664
439,fæl,0.42104336619377136,0.21883058547973633,0.20221278071403503
440,færøysk,0.47191181778907776,0.13559122383594513,0.33632059395313263
441,følelsesmessig,0.38108885288238525,0.23662187159061432,0.14446698129177094
442,følgende,0.581474244594574,0.2273932695388794,0.3540809750556946
443,følsom,0.12778788805007935,0.4505122900009155,-0.3227244019508362
444,før,0.414196252822876,0.19383536279201508,0.2203608900308609
445,første,0.42586272954940796,0.13010506331920624,0.2957576662302017
446,førstvoterende,0.6624069213867188,0.07684578746557236,0.5855611339211464
447,føyelig,0.4891476333141327,0.21991626918315887,0.2692313641309738
448,gal,0.36862269043922424,0.051615480333566666,0.3170072101056576
449,game,0.47877612709999084,0.03851793333888054,0.4402581937611103
450,gammal,0.5888475179672241,0.05053358152508736,0.5383139364421368
451,gammel,0.4505328834056854,0.11222320795059204,0.3383096754550934
452,gammeldags,0.3372126817703247,0.17377451062202454,0.16343817114830017
453,ganske,0.2604998052120209,0.10719333589076996,0.15330646932125092
454,gasta,0.6289145946502686,0.08781975507736206,0.5410948395729065
455,gavmild,0.4334152936935425,0.19532687962055206,0.23808841407299042
456,gebrekkelig,0.5435950756072998,0.1268225610256195,0.4167725145816803
457,gedigen,0.11714208126068115,0.062488824129104614,0.05465325713157654
458,gemen,0.5759708285331726,0.05009270831942558,0.525878120213747
459,generøs,0.40166082978248596,0.2880951166152954,0.11356571316719055
460,genierklært,0.6009867191314697,0.16356894373893738,0.43741777539253235
461,germansk,0.39152953028678894,0.05959886685013771,0.33193066343665123
462,gift,0.19909903407096863,0.3743267357349396,-0.17522770166397095
463,gifteferdig,0.34906357526779175,0.3027174770832062,0.04634609818458557
464,giftig,0.059462372213602066,0.12520729005336761,-0.06574491783976555
465,gild,0.45819318294525146,0.16010908782482147,0.29808409512043
466,givende,0.3318277895450592,0.14171141386032104,0.19011637568473816
467,gjemt,0.2726902365684509,0.16010357439517975,0.11258666217327118
468,gjennomsiktig,0.24164515733718872,0.30119839310646057,-0.05955323576927185
469,gjennomskinnelig,0.40665102005004883,0.3279167413711548,0.07873427867889404
470,gjennomtrengelig,0.4381425976753235,0.31087782979011536,0.12726476788520813
471,gjensidig,0.21663859486579895,0.09320247173309326,0.12343612313270569
472,gjerrig,0.4275311827659607,0.16415560245513916,0.26337558031082153
473,gjestmild,0.5267443656921387,0.26543164253234863,0.26131272315979004
474,gjev,0.3957279324531555,0.23034469783306122,0.1653832346200943
475,glad,0.25937551259994507,0.2885037064552307,-0.029128193855285645
476,glatt,0.4056495428085327,0.3193385601043701,0.0863109827041626
477,glemt,0.21267062425613403,0.2707187533378601,-0.058048129081726074
478,glupsk,0.3707788586616516,0.20712900161743164,0.16364985704421997
479,gnadren,0.5814667344093323,0.059223517775535583,0.5222432166337967
480,gnistrende,0.481103777885437,0.18092064559459686,0.30018313229084015
481,god,0.27227234840393066,0.2602340877056122,0.012038260698318481
482,god nok,0.28359532356262207,0.16635116934776306,0.11724415421485901
483,godhjerta,0.5223177075386047,0.11916078627109528,0.40315692126750946
484,godhjertet,0.48384401202201843,0.11998843401670456,0.3638555780053139
485,godslig,0.2218664139509201,0.36188778281211853,-0.14002136886119843
486,godt og vel,0.6050460739061236,0.15142285823822021,0.4536232156679034
487,godtroende,0.7133852243423462,0.03908773139119148,0.6742974929511547
488,grafisk,0.5438910126686096,0.11456530541181564,0.429325707256794
489,gram,0.4459460973739624,0.0903838723897934,0.355562224984169
490,grammatisk,0.2889444828033447,0.12628275156021118,0.16266173124313354
491,gratis,0.30116942524909973,0.13241203129291534,0.1687573939561844
492,grei,0.1909109354019165,0.2609853744506836,-0.07007443904876709
493,gresk,0.22304658591747284,0.07742978632450104,0.1456167995929718
494,gretten,0.4925295114517212,0.10866311192512512,0.38386639952659607
495,grov,0.30829161405563354,0.2286885529756546,0.07960306107997894
496,grundig,0.3911452293395996,0.1840023547410965,0.2071428745985031
497,grunn,0.3839204013347626,0.14953447878360748,0.2343859225511551
498,grå,0.24733707308769226,0.11938638985157013,0.12795068323612213
499,grådig,0.40677326917648315,0.306755006313324,0.10001826286315918
500,grønn,0.05635446682572365,0.07834377139806747,-0.021989304572343826
501,gudbenådet,0.6555617451667786,0.10906872898340225,0.5464930161833763
502,guddommelig,0.4394494295120239,0.16761437058448792,0.271835058927536
503,gul,0.2571992874145508,0.0845082700252533,0.17269101738929749
504,gulaktig,0.02608688548207283,0.02273358218371868,0.003353303298354149
505,gullig,0.48082980513572693,0.23275259137153625,0.24807721376419067
506,guttegæren,0.7043176293373108,0.10350937396287918,0.6008082553744316
507,gylden,0.42791423201560974,0.11862052232027054,0.3092937096953392
508,gyllen,0.2427135407924652,0.15469741821289062,0.08801612257957458
509,gående,0.30066215991973877,0.23381562530994415,0.06684653460979462
510,gæren,0.4984152019023895,0.0549253411591053,0.4434898607432842
511,gørrkjedelig,0.5195740461349487,0.32150641083717346,0.19806763529777527
512,gøy,0.3997693955898285,0.2665479779243469,0.13322141766548157
513,gøyal,0.47219225764274597,0.17459705471992493,0.29759520292282104
514,habil,0.24323919415473938,0.12554454803466797,0.11769464612007141
515,halsstarrig,0.43657806515693665,0.07913172990083694,0.3574463352560997
516,halv,0.3125143349170685,0.06900039315223694,0.24351394176483154
517,hamram,0.33349791169166565,0.07110147923231125,0.2623964324593544
518,handlagd,0.483826607465744,0.0820942148566246,0.4017323926091194
519,handlaget,0.4544224739074707,0.20448659360408783,0.24993588030338287
520,handlekraftig,0.34725454449653625,0.347805380821228,-0.0005508363246917725
521,hardnakka,0.6647213101387024,0.04331820085644722,0.6214031092822552
522,harry,0.3669588565826416,0.17322109639644623,0.19373776018619537
523,hatefull,0.34885579347610474,0.21116136014461517,0.13769443333148956
524,hebraisk,0.6284197568893433,0.08600295335054398,0.5424168035387993
525,heil,0.3474825620651245,0.06015792861580849,0.287324633449316
526,hel,0.30388280749320984,0.09856470674276352,0.20531810075044632
527,heldig,0.4211185872554779,0.15617211163043976,0.26494647562503815
528,hellig,0.4357612133026123,0.13779595494270325,0.29796525835990906
529,helsemessig,0.28861406445503235,0.18636491894721985,0.1022491455078125
530,helstøpt,0.3402716815471649,0.324049174785614,0.016222506761550903
531,hemmelig,0.3376510739326477,0.18388871848583221,0.1537623554468155
532,herlig,0.2821662127971649,0.18104471266269684,0.10112150013446808
533,herskapelig,0.4679430425167084,0.2621667981147766,0.20577624440193176
534,herskende,0.36088526248931885,0.03673556074500084,0.324149701744318
535,hes,0.37279626727104187,0.18846578896045685,0.18433047831058502
536,heslig,0.35468363761901855,0.3545730412006378,0.0001105964183807373
537,het,0.1839602291584015,0.3355896472930908,-0.15162941813468933
538,hevngjerrig,0.6142756938934326,0.1296752691268921,0.4846004247665405
539,historisk,0.4553266763687134,0.2491379678249359,0.20618870854377747
540,hitterst,0.5384474396705627,0.12365325540304184,0.4147941842675209
541,hjemmelaget,0.4657674729824066,0.19496698677539825,0.27080048620700836
542,hjemmesnekret,0.446697473526001,0.1582362800836563,0.28846119344234467
543,hjemmeværende,0.24263131618499756,0.2799602448940277,-0.03732892870903015
544,hjertelig,0.4872421324253082,0.33172091841697693,0.1555212140083313
545,holden,0.2883840799331665,0.08739157021045685,0.20099250972270966
546,homofon,0.5226085186004639,0.1381993591785431,0.3844091594219208
547,horisontal,0.18597006797790527,0.058798618614673615,0.12717144936323166
548,hoven,0.4218869209289551,0.09639839082956314,0.32548853009939194
549,hovmodig,0.2923814356327057,0.3886186480522156,-0.09623721241950989
550,hul,0.508958637714386,0.04174620658159256,0.4672124311327934
551,human,0.5346319079399109,0.17369690537452698,0.3609350025653839
552,humoristisk,0.4882960021495819,0.24022041261196136,0.24807558953762054
553,hurtig,0.4348081350326538,0.1131453663110733,0.3216627687215805
554,huslaus,0.4661678373813629,0.2473037838935852,0.2188640534877777
555,husløs,0.409515380859375,0.27243104577064514,0.13708433508872986
556,hvit,0.22704342007637024,0.12573085725307465,0.1013125628232956
557,hyggelig,0.3376883268356323,0.16842561960220337,0.16926270723342896
558,hyper,0.5212458968162537,0.0779309868812561,0.44331490993499756
559,hyppig,0.2756834626197815,0.1970098614692688,0.0786736011505127
560,håndlaget,0.3389856219291687,0.10416899621486664,0.23481662571430206
561,håpløs,0.2735567092895508,0.3372573256492615,-0.0637006163597107
562,høg,0.4140322506427765,0.2362358123064041,0.17779643833637238
563,høgferdig,0.5471246242523193,0.17187118530273438,0.37525343894958496
564,høy,0.520763099193573,0.09745074063539505,0.42331235855817795
565,høylys,0.26199108362197876,0.18404601514339447,0.07794506847858429
566,høyre,0.5370472073554993,0.12834462523460388,0.4087025821208954
567,høytidelig,0.631141185760498,0.13301953673362732,0.4981216490268707
568,høyttravende,0.5141037702560425,0.08307435363531113,0.43102941662073135
569,i adams drakt,0.6712700128555298,0.04901764914393425,0.6222523637115955
570,idel,0.4548889398574829,0.06761694699525833,0.3872719928622246
571,identifiserbar,0.29070574045181274,0.12630565464496613,0.16440008580684662
572,idiomatisk,0.5476418733596802,0.16036999225616455,0.3872718811035156
573,idiotsikker,0.6306581497192383,0.09864512830972672,0.5320130214095116
574,iherdig,0.5715242624282837,0.17251010239124298,0.3990141600370407
575,ikke-lineær,0.4498984217643738,0.11817030608654022,0.33172811567783356
576,ikke-tom,0.36155423521995544,0.18278557062149048,0.17876866459846497
577,ikketom,0.35270971059799194,0.2993996739387512,0.05331003665924072
578,ildfast,0.4987356662750244,0.16759775578975677,0.33113791048526764
579,ille,0.4001290500164032,0.20860347151756287,0.19152557849884033
580,illojal,0.5903270244598389,0.03278823569417,0.5575387887656689
581,imaginær,0.4210265576839447,0.10769889503717422,0.3133276626467705
582,imperativ,0.5428823828697205,0.04966301843523979,0.49321936443448067
583,implisitt,0.5716764330863953,0.13459762930870056,0.4370788037776947
584,imponerende,0.4665483236312866,0.09333226829767227,0.37321605533361435
585,in,0.3798084557056427,0.033925093710422516,0.3458833619952202
586,inderlig,0.5579405426979065,0.28070080280303955,0.27723973989486694
587,indolent,0.5949369668960571,0.07597906142473221,0.5189579054713249
588,indonesisk,0.3633890151977539,0.12442988157272339,0.23895913362503052
589,indre,0.34266459941864014,0.20719082653522491,0.13547377288341522
590,infantil,0.5146312117576599,0.0520351268351078,0.4625960849225521
591,inhabil,0.4486674964427948,0.2248026579618454,0.2238648384809494
592,injektiv,0.42343857884407043,0.16805517673492432,0.2553834021091461
593,inkludert,0.5078651309013367,0.15179550647735596,0.3560696244239807
594,inkonsekvent,0.5625669360160828,0.14301995933055878,0.419546976685524
595,inkontinent,0.49286147952079773,0.11791136115789413,0.3749501183629036
596,innadvendt,0.2967800199985504,0.25653767585754395,0.04024234414100647
597,innforstått,0.410860151052475,0.1495417356491089,0.2613184154033661
598,innholdsløs,0.07311882823705673,0.069408118724823,0.003710709512233734
599,innviklet,0.4227287471294403,0.183338463306427,0.2393902838230133
600,integrert,0.4251861572265625,0.18144908547401428,0.24373707175254822
601,intelligent,0.45142972469329834,0.09370389580726624,0.3577258288860321
602,interessant,0.4600730435922742,0.150617316365242,0.3094557272270322
603,interessert,0.5122483372688293,0.1793273240327835,0.33292101323604584
604,internasjonal,0.4604399502277374,0.2019956260919571,0.25844432413578033
605,interstellar,0.39211761951446533,0.04350775107741356,0.3486098684370518
606,intracellulær,0.45913732051849365,0.07950006425380707,0.3796372562646866
607,intransitiv,0.35590797662734985,0.27634602785110474,0.07956194877624512
608,intrikat,0.42611587047576904,0.23778341710567474,0.1883324533700943
609,intuitiv,0.38986316323280334,0.26757392287254333,0.12228924036026001
610,irriterende,0.24395960569381714,0.2881375253200531,-0.04417791962623596
611,irsk,0.42032375931739807,0.19665583968162537,0.2236679196357727
612,iskald,0.47335901856422424,0.21789315342903137,0.25546586513519287
613,iskemisk,0.5615646839141846,0.2208256721496582,0.34073901176452637
614,islandsk,0.4134940803050995,0.13782866299152374,0.27566541731357574
615,isotropisk,0.19792264699935913,0.05309396609663963,0.1448286809027195
616,israelittisk,0.549823522567749,0.1530163288116455,0.3968071937561035
617,israelsk,0.4960741102695465,0.18179091811180115,0.31428319215774536
618,italiensk,0.39305150508880615,0.14371846616268158,0.24933303892612457
619,ivoriansk,0.6516186594963074,0.05880310758948326,0.5928155519068241
620,iøynefallende,0.3442959785461426,0.08335515111684799,0.2609408274292946
621,jambisk,0.46358609199523926,0.09338854253292084,0.3701975494623184
622,japansk,0.2885994613170624,0.08383342623710632,0.20476603507995605
623,jemenittisk,0.650364339351654,0.1188654974102974,0.5314988419413567
624,jevn,0.5246978998184204,0.06328856199979782,0.4614093378186226
625,jevnaldrende,0.6145550608634949,0.1122276782989502,0.5023273825645447
626,jevnbyrdig,0.6112183928489685,0.08815006166696548,0.523068331182003
627,jordisk,0.29312965273857117,0.2524411082267761,0.040688544511795044
628,jovial,0.4151299297809601,0.2820059359073639,0.1331239938735962
629,juridisk,0.34096983075141907,0.35886257886886597,-0.0178927481174469
630,justerbar,0.27068936824798584,0.05194995552301407,0.21873941272497177
631,jødisk,0.4338993728160858,0.2284795343875885,0.20541983842849731
632,kafkask,0.7346503138542175,0.051684051752090454,0.6829662621021271
633,kald,0.5525068640708923,0.1193927600979805,0.43311410397291183
634,kambodsjansk,0.5425469875335693,0.1383826583623886,0.4041643291711807
635,kanakas,0.3029293417930603,0.14637786149978638,0.15655148029327393
636,kanon,0.5879457592964172,0.054261889308691025,0.5336838699877262
637,kardiotoksisk,0.3902392089366913,0.0621449276804924,0.3280942812561989
638,karslig,0.4135739505290985,0.29190003871917725,0.12167391180992126
639,kass,0.4835394024848938,0.15227043628692627,0.33126896619796753
640,katastrofal,0.2943568527698517,0.16773036122322083,0.12662649154663086
641,keik,0.5117424130439758,0.0873718112707138,0.424370601773262
642,keiserlig,0.5350509285926819,0.1808990091085434,0.3541519194841385
643,keivhendt,0.6703404784202576,0.07099561393260956,0.599344864487648
644,kinesisk,0.3154885470867157,0.17175649106502533,0.14373205602169037
645,kiral,0.5966377258300781,0.08789847046136856,0.5087392553687096
646,kjedelig,0.28150737285614014,0.24288126826286316,0.03862610459327698
647,kjemisk,0.43683767318725586,0.08029316365718842,0.35654450953006744
648,kjempe,0.5332285165786743,0.07703953236341476,0.45618898421525955
649,kjempebra,0.5378891825675964,0.12700802087783813,0.4108811616897583
650,kjempedårlig,0.45758137106895447,0.0740388035774231,0.38354256749153137
651,kjempefin,0.42658209800720215,0.17249204218387604,0.2540900558233261
652,kjempegammel,0.6599594950675964,0.0970817506313324,0.562877744436264
653,kjempeglad,0.2788996398448944,0.12358982115983963,0.15530981868505478
654,kjempegod,0.33066776394844055,0.12578532099723816,0.2048824429512024
655,kjempeinteressant,0.4464295208454132,0.11563725024461746,0.33079227060079575
656,kjempekald,0.6187757253646851,0.04830120876431465,0.5704745166003704
657,kjempemorsom,0.19836795330047607,0.3606502413749695,-0.1622822880744934
658,kjempesint,0.49291303753852844,0.14816103875637054,0.3447519987821579
659,kjempeslem,0.3749130368232727,0.17776714265346527,0.19714589416980743
660,kjempestor,0.2833496630191803,0.20464280247688293,0.07870686054229736
661,kjempesulten,0.5722103118896484,0.0837756022810936,0.48843470960855484
662,kjempesøt,0.37523043155670166,0.27832019329071045,0.09691023826599121
663,kjent,0.4836375415325165,0.12318833917379379,0.3604492023587227
664,kjerringstyrt,0.17554891109466553,0.19586512446403503,-0.020316213369369507
665,kjær,0.1591591238975525,0.302802711725235,-0.1436435878276825
666,kjærkommen,0.1752903014421463,0.31006285548210144,-0.13477255403995514
667,kjærlig,0.28091225028038025,0.40855929255485535,-0.1276470422744751
668,kjødelig,0.352399080991745,0.27187463641166687,0.08052444458007812
669,klam,0.3212639093399048,0.11628119647502899,0.2049827128648758
670,klanderverdig,0.5093652606010437,0.12461170554161072,0.384753555059433
671,klar,0.29001668095588684,0.2666545808315277,0.02336210012435913
672,klaret,0.49132880568504333,0.17611636221408844,0.3152124434709549
673,klassisk,0.5056066513061523,0.1774154156446457,0.32819123566150665
674,klein,0.32427236437797546,0.10644245147705078,0.21782991290092468
675,klin kokos,0.6838813424110413,0.14998014271259308,0.5339011996984482
676,klinisk,0.38321593403816223,0.3064929246902466,0.07672300934791565
677,klippet,0.5195972919464111,0.17896384000778198,0.34063345193862915
678,klok,0.22017766535282135,0.32401296496391296,-0.10383529961109161
679,knapp,0.28719282150268555,0.12216338515281677,0.16502943634986877
680,knepen,0.3798300623893738,0.2734793424606323,0.10635071992874146
681,knipen,0.39053407311439514,0.03500102460384369,0.35553304851055145
682,knotete,0.3113362491130829,0.054777152836322784,0.2565590962767601
683,knuslete,0.3301900029182434,0.056750569492578506,0.2734394334256649
684,koaksial,0.5764780044555664,0.06501112133264542,0.511466883122921
685,koffeinfri,0.43163207173347473,0.09600704908370972,0.335625022649765
686,kognitiv,0.36794331669807434,0.1603054702281952,0.20763784646987915
687,kolossal,0.45284193754196167,0.16954289376735687,0.2832990437746048
688,komfortabel,0.37781357765197754,0.16474299132823944,0.2130705863237381
689,komisk,0.470092236995697,0.24392390251159668,0.22616833448410034
690,kommersiell,0.4496922194957733,0.20398248732089996,0.24570973217487335
691,kommunistisk,0.6706065535545349,0.09033636748790741,0.5802701860666275
692,komparabel,0.6250517964363098,0.030720416456460953,0.5943313799798489
693,komparativ,0.5176444053649902,0.035660721361637115,0.4819836840033531
694,kompatibel,0.5227397680282593,0.044381801038980484,0.4783579669892788
695,kompetent,0.386525958776474,0.20844730734825134,0.17807865142822266
696,kompleks,0.3844715654850006,0.14142610132694244,0.24304546415805817
697,komplett,0.4809556305408478,0.12834089994430542,0.35261473059654236
698,komplisert,0.38975122570991516,0.18579764664173126,0.2039535790681839
699,konfus,0.5986844301223755,0.11839112639427185,0.48029330372810364
700,kongenital,0.5519742965698242,0.14761874079704285,0.40435555577278137
701,konkret,0.4373560845851898,0.08536626398563385,0.35198982059955597
702,konsekvent,0.35924282670021057,0.22043879330158234,0.13880403339862823
703,konsentrisk,0.16034238040447235,0.06386007368564606,0.0964823067188263
704,konservativ,0.499605655670166,0.23615482449531555,0.26345083117485046
705,kontant,0.28227469325065613,0.13233986496925354,0.1499348282814026
706,kontinuerlig,0.3436703681945801,0.23616738617420197,0.10750298202037811
707,kontradiktorisk,0.56961989402771,0.1241421028971672,0.44547779113054276
708,kontrafaktisk,0.28745606541633606,0.0686485692858696,0.21880749613046646
709,kontrær,0.6407819390296936,0.05845789611339569,0.5823240429162979
710,konvensjonell,0.37115904688835144,0.15977759659290314,0.2113814502954483
711,koronafast,0.5490589737892151,0.08696957677602768,0.4620893970131874
712,korpulent,0.4350103735923767,0.059531863778829575,0.37547850981354713
713,korrekt,0.30096784234046936,0.25597676634788513,0.04499107599258423
714,korsblomstra,0.15136682987213135,0.0662873312830925,0.08507949858903885
715,korthugget,0.22211694717407227,0.07871676981449127,0.143400177359581
716,koselig,0.3902314603328705,0.26585397124290466,0.12437748908996582
717,kranglet,0.47565436363220215,0.0969821885228157,0.37867217510938644
718,kranglete,0.5160079002380371,0.21006330847740173,0.3059445917606354
719,krass,0.3218172490596771,0.3042273223400116,0.017589926719665527
720,krevende,0.3621143698692322,0.1992562860250473,0.16285808384418488
721,kriminell,0.6720364093780518,0.052335772663354874,0.6197006367146969
722,kristadelfiansk,0.6876723170280457,0.09491872787475586,0.5927535891532898
723,kristen,0.5774446725845337,0.08973348140716553,0.48771119117736816
724,kritikkverdig,0.14498203992843628,0.06366127729415894,0.08132076263427734
725,kritisk,0.3980712890625,0.17721067368984222,0.22086061537265778
726,kroatisk,0.5448301434516907,0.10703559964895248,0.4377945438027382
727,kronglete,0.019335737451910973,0.014463095925748348,0.004872641526162624
728,kroppslig,0.18498824536800385,0.25219297409057617,-0.06720472872257233
729,kul,0.44468531012535095,0.19777347147464752,0.24691183865070343
730,kulturell,0.30713143944740295,0.4282808303833008,-0.12114939093589783
731,kulturmessig,0.43067726492881775,0.2538968622684479,0.17678040266036987
732,kummerlig,0.48502519726753235,0.26435527205467224,0.2206699252128601
733,kumulativ,0.6954211592674255,0.052358925342559814,0.6430622339248657
734,kunst,0.44083598256111145,0.23073352873325348,0.21010245382785797
735,kunstferdig,0.46621906757354736,0.22360584139823914,0.24261322617530823
736,kunstig,0.44728168845176697,0.08792124688625336,0.3593604415655136
737,kunstnerisk,0.4216517508029938,0.29656100273132324,0.12509074807167053
738,kupert,0.11138113588094711,0.04265269637107849,0.06872843950986862
739,kurdisk,0.5082670450210571,0.09735116362571716,0.41091588139533997
740,kursiv,0.6171563863754272,0.05740826204419136,0.5597481243312359
741,kvinnelig,0.07180256396532059,0.4868234694004059,-0.4150209054350853
742,kynisk,0.6006001830101013,0.19182169437408447,0.40877848863601685
743,labil,0.4536035358905792,0.06496941298246384,0.3886341229081154
744,ladet,0.21819497644901276,0.04207869991660118,0.17611627653241158
745,lam,0.2817501723766327,0.21974849700927734,0.06200167536735535
746,langfingret,0.15221713483333588,0.061631862074136734,0.09058527275919914
747,langsgående,0.06605133414268494,0.03518608212471008,0.030865252017974854
748,langtekkelig,0.23250381648540497,0.09826352447271347,0.1342402920126915
749,laotisk,0.4457385540008545,0.19491752982139587,0.2508210241794586
750,lat,0.2797251343727112,0.06222837045788765,0.21749676391482353
751,latterlig,0.38908421993255615,0.17386473715305328,0.21521948277950287
752,latvisk,0.4557375907897949,0.11440770328044891,0.341329887509346
753,laus,0.44629716873168945,0.07470062375068665,0.3715965449810028
754,lav,0.37197640538215637,0.22017444670200348,0.1518019586801529
755,lavmælt,0.4947913885116577,0.28757813572883606,0.20721325278282166
756,legitim,0.27274832129478455,0.19563454389572144,0.07711377739906311
757,lei,0.39735448360443115,0.30713462829589844,0.09021985530853271
758,lekker,0.20471321046352386,0.17839302122592926,0.026320189237594604
759,lesvisk,0.597011387348175,0.13092680275440216,0.4660845845937729
760,lett,0.33228471875190735,0.13232873380184174,0.1999559849500656
761,lett som en fjær,0.18219435214996338,0.10000798851251602,0.08218636363744736
762,levedyktig,0.09508594125509262,0.045381203293800354,0.04970473796129227
763,levende,0.3622482120990753,0.17986127734184265,0.18238693475723267
764,lidenskapelig,0.4666505753993988,0.28784239292144775,0.17880818247795105
765,lik,0.24499182403087616,0.12469059973955154,0.12030122429132462
766,likegyldig,0.35013699531555176,0.26660144329071045,0.08353555202484131
767,likende,0.4907565116882324,0.16612760722637177,0.32462890446186066
768,likendes,0.2748804986476898,0.12560677528381348,0.14927372336387634
769,likesidig,0.42113059759140015,0.253703236579895,0.16742736101150513
770,liljehvit,0.08440126478672028,0.08232542872428894,0.0020758360624313354
771,lilla,0.22593306005001068,0.1749003380537033,0.05103272199630737
772,litauisk,0.5279754996299744,0.09940414130687714,0.42857135832309723
773,litt,0.42494410276412964,0.30020037293434143,0.12474372982978821
774,litterær,0.35774001479148865,0.29474076628685,0.06299924850463867
775,live,0.4243218004703522,0.21749569475650787,0.2068261057138443
776,logaritmisk,0.3914619982242584,0.09118431806564331,0.3002776801586151
777,logisk,0.1290566772222519,0.049712810665369034,0.07934386655688286
778,lojal,0.4938982427120209,0.1668711006641388,0.3270271420478821
779,lokal,0.48709940910339355,0.16180866956710815,0.3252907395362854
780,lovlig,0.3695136308670044,0.1605653613805771,0.2089482694864273
781,lovmessig,0.36789822578430176,0.2437984198331833,0.12409980595111847
782,lukket,0.2641572952270508,0.3253317177295685,-0.0611744225025177
783,lummer,0.5472859740257263,0.11542266607284546,0.43186330795288086
784,lumpen,0.6287142038345337,0.09627044945955276,0.5324437543749809
785,lun,0.37834545969963074,0.24495051801204681,0.13339494168758392
786,lutheransk,0.6529447436332703,0.08708345890045166,0.5658612847328186
787,lydig,0.485825777053833,0.24116404354572296,0.24466173350811005
788,lys,0.2660728394985199,0.05820814520120621,0.2078646942973137
789,lyseblå,0.40294432640075684,0.1535012274980545,0.24944309890270233
790,lysegrønn,0.04178544878959656,0.048818375915288925,-0.0070329271256923676
791,lysten,0.43720582127571106,0.18634039163589478,0.2508654296398163
792,lystig,0.3770543932914734,0.3043133318424225,0.0727410614490509
793,låg,0.38304245471954346,0.28020215034484863,0.10284030437469482
794,lærd,0.6570421457290649,0.13598093390464783,0.5210612118244171
795,løgnaktig,0.4608001708984375,0.20503555238246918,0.2557646185159683
796,lønnsom,0.3142073154449463,0.2792188227176666,0.03498849272727966
797,løs,0.2173592746257782,0.2031405121088028,0.014218762516975403
798,løsaktig,0.29318714141845703,0.3070565462112427,-0.013869404792785645
799,løyen,0.532658040523529,0.17256268858909607,0.360095351934433
800,mager,0.5249140858650208,0.1491435170173645,0.37577056884765625
801,magisk,0.4352240264415741,0.18582683801651,0.2493971884250641
802,makedonsk,0.2993720471858978,0.07054593414068222,0.2288261130452156
803,makeløs,0.2299698442220688,0.20780977606773376,0.022160068154335022
804,maken,0.4581460654735565,0.05559723451733589,0.4025488309562206
805,maktpåliggende,0.4289711117744446,0.21292126178741455,0.21604984998703003
806,malayisk,0.5442118048667908,0.1271800845861435,0.4170317202806473
807,mandig,0.3898654282093048,0.08630874007940292,0.3035566881299019
808,mange,0.7017594575881958,0.07247482240200043,0.6292846351861954
809,mangedoblet,0.25962957739830017,0.03186129033565521,0.22776828706264496
810,mangfoldig,0.33725544810295105,0.39935845136642456,-0.06210300326347351
811,manipulerende,0.38598716259002686,0.16758036613464355,0.2184067964553833
812,mannhaftig,0.4107224643230438,0.2572258412837982,0.1534966230392456
813,mannlig,0.49374905228614807,0.251760870218277,0.2419881820678711
814,maritim,0.35747581720352173,0.15293636918067932,0.2045394480228424
815,markinsk,0.4045802056789398,0.08227560669183731,0.3223045989871025
816,maroder,0.658822774887085,0.09506596624851227,0.5637568086385727
817,masete,0.4025307893753052,0.25893425941467285,0.14359652996063232
818,masse,0.510404646396637,0.03722521290183067,0.4731794334948063
