,Yrke,P(han),P(hun),Differanse
1030,tårnarbeider,0.08401918411254883,0.09161045402288437,-0.007591269910335541
1031,yrkesrettleder,0.12278307974338531,0.25265079736709595,-0.12986771762371063
1032,sjefkonstruktør ,0.38760119676589966,0.06020711734890938,0.3273940794169903
1033,riksrevisor,0.3882482349872589,0.09155823290348053,0.2966900020837784
1034,terminalsjef ,0.3398038446903229,0.05594908446073532,0.28385476022958755
1035,kinesiolog,0.20512010157108307,0.07682619988918304,0.12829390168190002
1036,stuert,0.08342869579792023,0.08495483547449112,-0.0015261396765708923
1037,skjenkekontrollør,0.24138928949832916,0.20754219591617584,0.03384709358215332
1038,brønningeniør ,0.2716861963272095,0.10875861346721649,0.16292758285999298
1039,trevirkesorterer,0.08260532468557358,0.3099205493927002,-0.22731522470712662
1040,fylkesskolesjef,0.257527619600296,0.23594994843006134,0.02157767117023468
1041,svømmeinstruktør,0.31926700472831726,0.338371604681015,-0.019104599952697754
1042,ekspedisjonsleder,0.206344872713089,0.11610399186611176,0.09024088084697723
1043,meteorologifullmektig,0.2713910639286041,0.24820852279663086,0.023182541131973267
1044,verktøymaker,0.2434205710887909,0.06693542003631592,0.17648515105247498
1045,koreograf,0.23366941511631012,0.28389671444892883,-0.05022729933261871
1046,skogtekniker,0.24124738574028015,0.24063317477703094,0.0006142109632492065
1047,testplanlegger ,0.10661738365888596,0.0403648316860199,0.06625255197286606
1048,restaurasjonsmedarbeider ,0.2318955510854721,0.19843252003192902,0.03346303105354309
1049,smaksdommer,0.07205066084861755,0.09931571036577225,-0.027265049517154694
1050,musikklærer,0.18394264578819275,0.39839786291122437,-0.21445521712303162
1051,slakterimedarbeider,0.28368428349494934,0.19608789682388306,0.08759638667106628
1052,kommunalsjef ,0.1974811851978302,0.23773616552352905,-0.04025498032569885
1053,ambassadesekretær,0.21543832123279572,0.2216826230287552,-0.006244301795959473
1054,fiskehandler,0.1972884237766266,0.16628187894821167,0.031006544828414917
1055,filialbestyrer ,0.3403494358062744,0.1563599705696106,0.18398946523666382
1056,rettsmedlem,0.22545844316482544,0.296141117811203,-0.07068267464637756
1057,legesekretær,0.10575564950704575,0.27949076890945435,-0.1737351194024086
1058,seniorskattejurist,0.19356191158294678,0.19462531805038452,-0.0010634064674377441
1059,kjeveortoped,0.2489902526140213,0.18563638627529144,0.06335386633872986
1060,skifterettsdommer,0.44591331481933594,0.06021517887711525,0.3856981359422207
1061,sosialkonsulent,0.09445946663618088,0.24677380919456482,-0.15231434255838394
1062,takstmedarbeider,0.23420515656471252,0.3037663400173187,-0.0695611834526062
1063,basketballtrener,0.5391432046890259,0.13240350782871246,0.4067396968603134
1064,personalassistent ,0.12943734228610992,0.3524607717990875,-0.2230234295129776
1065,hjelpepleier ,0.08216527849435806,0.3837900161743164,-0.30162473767995834
1066,sosialassistent,0.12542103230953217,0.3296717703342438,-0.2042507380247116
1067,bergfagarbeider,0.1944970041513443,0.30562394857406616,-0.11112694442272186
1068,stillasarbeider,0.25528180599212646,0.20495496690273285,0.050326839089393616
1069,assistent ,0.14020198583602905,0.06083006039261818,0.07937192544341087
1070,verneombud,0.06785093992948532,0.17038020491600037,-0.10252926498651505
1071,scenograf,0.25693878531455994,0.259413480758667,-0.0024746954441070557
1072,førstepostfullmektig,0.23586951196193695,0.3170253336429596,-0.08115582168102264
1073,veterinærassistent,0.18048515915870667,0.35130828619003296,-0.1708231270313263
1074,ambulansearbeider,0.1349824070930481,0.1325601041316986,0.0024223029613494873
1075,maskinarbeider,0.18693789839744568,0.20653143525123596,-0.019593536853790283
1076,kurator ,0.13791173696517944,0.12763912975788116,0.010272607207298279
1077,markedssekretær,0.1381581872701645,0.16897688806056976,-0.030818700790405273
1078,verneingeniør ,0.2943550646305084,0.2544694244861603,0.039885640144348145
1079,fagarbeider,0.13090364634990692,0.2214023917913437,-0.09049874544143677
1080,tegnesjef ,0.24001283943653107,0.10486754775047302,0.13514529168605804
1081,elektriker,0.16078349947929382,0.10822933167219162,0.0525541678071022
1082,forskningstekniker ,0.3101167380809784,0.2391330450773239,0.07098369300365448
1083,institusjonsfotograf,0.11532345414161682,0.16400602459907532,-0.048682570457458496
1084,advokatsekretær,0.18204285204410553,0.18008385598659515,0.001958996057510376
1085,losbåtformann,0.4528972804546356,0.13192977011203766,0.32096751034259796
1086,markedsføringssekretær,0.17727717757225037,0.18600134551525116,-0.008724167943000793
1087,sjefingeniør ,0.3426226079463959,0.15187308192253113,0.19074952602386475
1088,terpentindestillatør,0.18607935309410095,0.19897142052650452,-0.012892067432403564
1089,kinokontrollør,0.2100220024585724,0.19245794415473938,0.017564058303833008
1090,produktutviklingskoordinator ,0.3113539516925812,0.2296586036682129,0.08169534802436829
1091,frilanssanger/-musiker,0.14923904836177826,0.38065284490585327,-0.231413796544075
1092,aktivitør,0.1950388103723526,0.21378576755523682,-0.018746957182884216
1093,fritidsassistent,0.19678367674350739,0.121145099401474,0.07563857734203339
1094,bookingmedarbeider ,0.1714051514863968,0.1846902072429657,-0.013285055756568909
1095,flaskesorterer,0.09216678887605667,0.17795304954051971,-0.08578626066446304
1096,gartneribestyrer ,0.22545400261878967,0.12355698645114899,0.10189701616764069
1097,kasserer,0.17524504661560059,0.036643367260694504,0.13860167935490608
1098,fengselsprest,0.36283376812934875,0.07804299145936966,0.2847907766699791
1099,kantineassistent,0.18568038940429688,0.30627012252807617,-0.1205897331237793
1100,oversykepleier,0.09137386828660965,0.2761315703392029,-0.18475770205259323
1101,teknisk inspektør ,0.4356195032596588,0.1520666629076004,0.2835528403520584
1102,edb-leder,0.14555339515209198,0.044782042503356934,0.10077135264873505
1103,havnesjef,0.386340469121933,0.1500062495470047,0.23633421957492828
1104,sykehussjef,0.3191584050655365,0.15898670256137848,0.16017170250415802
1105,foredragsholder,0.1578877717256546,0.26188161969184875,-0.10399384796619415
1106,kuldemontørlærling,0.09060128778219223,0.34056830406188965,-0.24996701627969742
1107,skomakermester,0.4502469301223755,0.15819373726844788,0.2920531928539276
1108,førstelaboratorietekniker ,0.24889102578163147,0.053987786173820496,0.19490323960781097
1109,ais-fullmektig,0.30483317375183105,0.0679381862282753,0.23689498752355576
1110,glassfagarbeider ,0.17930176854133606,0.3113194406032562,-0.13201767206192017
1111,rekvisitamaker,0.35037848353385925,0.07788939774036407,0.2724890857934952
1112,budsjåfør,0.11049077659845352,0.13284194469451904,-0.02235116809606552
1113,kromedarbeider,0.28665465116500854,0.1873769909143448,0.09927766025066376
1114,repromontør,0.16873198747634888,0.10946790874004364,0.05926407873630524
1115,husøkonomassistent,0.07641629874706268,0.27821022272109985,-0.20179392397403717
1116,trygdekonsulent,0.03690045699477196,0.1657267063856125,-0.12882624939084053
1117,fjøsrøkter,0.049313344061374664,0.11484912782907486,-0.0655357837677002
1118,"overingeniør, sivil ",0.09952311217784882,0.11691970378160477,-0.01739659160375595
1119,lagerfunksjonær,0.3089964687824249,0.08457747101783752,0.2244189977645874
1120,billedhogger,0.16130226850509644,0.10801997780799866,0.05328229069709778
1121,kabelbanefører,0.2958281338214874,0.1678447723388672,0.12798336148262024
1122,pianobygger,0.19910596311092377,0.14057312905788422,0.05853283405303955
1123,lærer ,0.11039499193429947,0.13351872563362122,-0.023123733699321747
1124,hygieniker ,0.2412101775407791,0.1968831568956375,0.0443270206451416
1125,kvalitetskoordinator ,0.15348805487155914,0.12723976373672485,0.02624829113483429
1126,havnekontrollør,0.24198730289936066,0.09814033657312393,0.14384696632623672
1127,statsentomolog,0.3398136794567108,0.2108892947435379,0.1289243847131729
1128,riksteatersjef,0.24144133925437927,0.23051482439041138,0.010926514863967896
1129,biokjemitekniker,0.2837195098400116,0.18026107549667358,0.10345843434333801
1130,ledende spesialsykepleier,0.09675402194261551,0.14096315205097198,-0.044209130108356476
1131,skadebehandler,0.09532812237739563,0.1383744776248932,-0.04304635524749756
1132,forpakter ,0.21242958307266235,0.10889491438865662,0.10353466868400574
1133,museumskonservator,0.31283286213874817,0.15323498845100403,0.15959787368774414
1134,kunsthåndverker ,0.12803514301776886,0.14709752798080444,-0.019062384963035583
1135,museumsbestyrer ,0.20057639479637146,0.3225094974040985,-0.12193310260772705
1136,fritidsklubbleder,0.16285859048366547,0.18026664853096008,-0.017408058047294617
1137,selfanger,0.10168783366680145,0.1308029443025589,-0.029115110635757446
1138,skrankemedarbeider,0.22716771066188812,0.2704981565475464,-0.043330445885658264
1139,dekorasjonssnekker,0.15012305974960327,0.09700681269168854,0.053116247057914734
1140,vernepleier,0.05567828565835953,0.28788119554519653,-0.232202909886837
1141,undervisningskonsulent,0.13062560558319092,0.4326672852039337,-0.3020416796207428
1142,ikt-lærling,0.18572771549224854,0.060044873505830765,0.12568284198641777
1143,flykoordinator,0.2984127402305603,0.12486832588911057,0.17354441434144974
1144,seniorkonsulent ,0.08823262155056,0.1765400618314743,-0.0883074402809143
1145,musikkinstrumentmaker,0.2747587263584137,0.13232165575027466,0.14243707060813904
1146,annenmaskinist,0.15814721584320068,0.04238727688789368,0.115759938955307
1147,sosialfaglig leder,0.15392005443572998,0.24494294822216034,-0.09102289378643036
1148,skogforvalter,0.26186612248420715,0.17856338620185852,0.08330273628234863
1149,hjelpepleier,0.08216527849435806,0.3837900161743164,-0.30162473767995834
1150,seksjonssjef ,0.305057555437088,0.13028095662593842,0.1747765988111496
1151,skogbruksplanlegger,0.21916502714157104,0.1589411497116089,0.06022387742996216
1152,maskinmekaniker,0.18534044921398163,0.22151990234851837,-0.03617945313453674
1153,internathusfar,0.01960514299571514,0.05865145102143288,-0.039046308025717735
1154,badevakt,0.09455274045467377,0.21807804703712463,-0.12352530658245087
1155,studiobetjent ,0.19859802722930908,0.17325595021247864,0.025342077016830444
1156,avdelingssjef restaurant,0.21083535254001617,0.3026708662509918,-0.09183551371097565
1157,pianostemmer,0.07517050951719284,0.1317206770181656,-0.05655016750097275
1158,autoklavpasser ,0.17343668639659882,0.117672860622406,0.05576382577419281
1159,brooperatør,0.23376627266407013,0.17448444664478302,0.05928182601928711
1160,sigarmaker,0.1781819611787796,0.026083482429385185,0.15209847874939442
1161,fotograflærling,0.11183875799179077,0.41217464208602905,-0.3003358840942383
1162,folkevalgt ,0.17229120433330536,0.2906980514526367,-0.11840684711933136
1163,sosialattache,0.1758759468793869,0.26611438393592834,-0.09023843705654144
1164,pedagog ,0.10589130967855453,0.19191087782382965,-0.08601956814527512
1165,prest,0.24291060864925385,0.20159056782722473,0.041320040822029114
1166,lavere saksbehandler i trygdeetaten,0.11944318562746048,0.0831943079829216,0.03624887764453888
1167,messepike,0.06041291728615761,0.13278445601463318,-0.07237153872847557
1168,kurskonsulent,0.11430565267801285,0.15442843735218048,-0.04012278467416763
1169,rutebilsjåfør,0.17631874978542328,0.1788717657327652,-0.002553015947341919
1170,sersjantmajor,0.2914787828922272,0.07896137982606888,0.2125174030661583
1171,førstelektor ,0.21206872165203094,0.13075895607471466,0.08130976557731628
1172,sjefsøkonom,0.18007434904575348,0.0775531604886055,0.10252118855714798
1173,kammeroperatørleder,0.17987553775310516,0.27596741914749146,-0.09609188139438629
1174,bokbindermester,0.3005991578102112,0.024193644523620605,0.2764055132865906
1175,flytekniker,0.31616178154945374,0.12243063002824783,0.1937311515212059
1176,sjefsekretær,0.16786563396453857,0.14742381870746613,0.02044181525707245
1177,assurandør ,0.24752843379974365,0.1104753389954567,0.13705309480428696
1178,forliksrådsmedlem,0.17314116656780243,0.17028139531612396,0.002859771251678467
1179,industrisyer,0.1011323630809784,0.10610949993133545,-0.004977136850357056
1180,divisjonssjef akavkultur mv.,0.49509525299072266,0.23261700570583344,0.2624782472848892
1181,stenograf,0.3123309016227722,0.08344012498855591,0.2288907766342163
1182,billettkonsulent ,0.06997451931238174,0.09426559507846832,-0.02429107576608658
1183,namsfullmektig,0.309003621339798,0.16232211887836456,0.1466815024614334
1184,opplysningsmedarbeider,0.12811417877674103,0.2655324339866638,-0.1374182552099228
1185,bemanningsrådgiver,0.08155283331871033,0.21087753772735596,-0.12932470440864563
1186,puncheoperatør,0.18011757731437683,0.22063499689102173,-0.0405174195766449
1187,produksjonsplanlegger,0.17731806635856628,0.038443367928266525,0.13887469843029976
1188,døveprest,0.44369253516197205,0.0958266630768776,0.34786587208509445
1189,næringsmiddeltekniker,0.21583107113838196,0.23906275629997253,-0.023231685161590576
1190,reisekonsulent,0.029864076524972916,0.13562442362308502,-0.1057603470981121
1191,fyrtjenestermann,0.4569534659385681,0.013235620222985744,0.44371784571558237
1192,parkettlegger,0.26660820841789246,0.1751289665699005,0.09147924184799194
1193,apotekmedarbeider,0.16526100039482117,0.3452991247177124,-0.18003812432289124
1194,røntgenfotograf,0.18609076738357544,0.07877670228481293,0.10731406509876251
1195,hundepasser,0.10507435351610184,0.19807752966880798,-0.09300317615270615
1196,skoleinspektør,0.16668887436389923,0.4641834795475006,-0.2974946051836014
1197,bergverksarbeider,0.21391798555850983,0.22045372426509857,-0.006535738706588745
1198,datakonsulent ,0.117405004799366,0.17237795889377594,-0.05497295409440994
1199,børsemaker,0.08704548329114914,0.07213152199983597,0.014913961291313171
1200,museumsformidler,0.11983099579811096,0.17209334671497345,-0.05226235091686249
1201,materialadministrasjonssjef,0.4031875729560852,0.022961292415857315,0.3802262805402279
1202,konkurranseinspektør,0.2093498855829239,0.20672588050365448,0.002624005079269409
1203,bibliotekassistent,0.11430825293064117,0.356335312128067,-0.24202705919742584
1204,produksjonskoordinator ,0.26348820328712463,0.11306782811880112,0.15042037516832352
1205,skipsagent,0.38407883048057556,0.12087282538414001,0.26320600509643555
1206,fylkesdirektør ,0.3243578374385834,0.14903798699378967,0.1753198504447937
1207,filmkontrollsjef,0.2842187285423279,0.134230837225914,0.14998789131641388
1208,distribusjonskonsulent ,0.17809244990348816,0.1780545711517334,3.787875175476074e-05
1209,datatekniker,0.2667323052883148,0.2675735652446747,-0.0008412599563598633
1210,fotoleder,0.11070876568555832,0.1910392940044403,-0.08033052831888199
1211,hjelmdykker,0.2831553518772125,0.05206789821386337,0.23108745366334915
1212,attføringskoordinator,0.1441703587770462,0.2083103358745575,-0.06413997709751129
1213,droneoperatør ,0.20020489394664764,0.19714480638504028,0.003060087561607361
1214,maskintegner,0.11965102702379227,0.06397943943738937,0.05567158758640289
1215,flysystemavioniker,0.29910990595817566,0.05134442448616028,0.24776548147201538
1216,tekstforfatter,0.09884756058454514,0.22556045651435852,-0.12671289592981339
1217,misjonssekretær,0.3173938989639282,0.2856878936290741,0.031706005334854126
1218,sildeoljekoker,0.1383071392774582,0.20798668265342712,-0.06967954337596893
1219,bioingeniør iii,0.35052990913391113,0.30579009652137756,0.04473981261253357
1220,fylkestingsmedlem,0.13578243553638458,0.1665584295988083,-0.030775994062423706
1221,jordbærplukker,0.1447119116783142,0.04751697555184364,0.09719493612647057
1222,våpenmekaniker,0.19217625260353088,0.14038972556591034,0.051786527037620544
1223,radiokontrollør,0.2855837047100067,0.06060362979769707,0.22498007491230965
1224,filmtegner,0.13781684637069702,0.2825321853160858,-0.1447153389453888
1225,anleggsmaskinreparatør,0.34765952825546265,0.1791006475687027,0.16855888068675995
1226,teknisk ansvarlig ,0.21116459369659424,0.4244645833969116,-0.21329998970031738
1227,musiker,0.13909010589122772,0.33652183413505554,-0.19743172824382782
1228,markedskoordinator,0.20845910906791687,0.17834126949310303,0.030117839574813843
1229,unggrismåler,0.13930164277553558,0.10584177821874619,0.0334598645567894
1230,budsjettsjef,0.13329240679740906,0.10236407071352005,0.030928336083889008
1231,teknisk assistent ,0.20126523077487946,0.20521564781665802,-0.0039504170417785645
1232,reklametegner,0.11750729382038116,0.16241341829299927,-0.0449061244726181
1233,brannmester,0.4357792139053345,0.11086609214544296,0.3249131217598915
1234,residerende kapellan,0.3177075684070587,0.1108839139342308,0.2068236544728279
1235,kostymedesigner,0.09455284476280212,0.39440062642097473,-0.2998477816581726
1236,giljotinskjærer ,0.2655961811542511,0.16623327136039734,0.09936290979385376
1237,instrumentkontrollør,0.27969542145729065,0.07564019411802292,0.20405522733926773
1238,fylkesingeniør,0.3075491189956665,0.2719134986400604,0.03563562035560608
1239,flystyrmann,0.5225275158882141,0.07905653119087219,0.4434709846973419
1240,kurvmaker,0.3067357838153839,0.06868524849414825,0.23805053532123566
1241,aktuar,0.07568792998790741,0.05497016757726669,0.020717762410640717
1242,kommunejordmor,0.01322213839739561,0.31007999181747437,-0.29685785342007875
1243,kringkastingssjef,0.15210464596748352,0.0958019271492958,0.056302718818187714
1244,forsikringskonsulent,0.08369956910610199,0.17385463416576385,-0.09015506505966187
1245,underwriter ,0.09179648756980896,0.03078564628958702,0.06101084128022194
1246,togvertinne,0.008935309946537018,0.008947093971073627,-1.178402453660965e-05
1247,førsteekspeditør ,0.2778000235557556,0.0614597387611866,0.21634028479456902
1248,handelsmegler,0.18757198750972748,0.2973175644874573,-0.1097455769777298
1249,morsmålslærer ,0.09115058183670044,0.2282809168100357,-0.13713033497333527
1250,vekter-leder,0.08549749106168747,0.1280432492494583,-0.042545758187770844
1251,fullmektig ,0.17007842659950256,0.0813506618142128,0.08872776478528976
1252,fjærfeprodusent,0.16262881457805634,0.06343534588813782,0.09919346868991852
1253,menighetsarbeider,0.16271959245204926,0.3181007206439972,-0.15538112819194794
1254,spesiallærer,0.09776277840137482,0.29442036151885986,-0.19665758311748505
1255,lyskonsulent,0.12662935256958008,0.11991050094366074,0.006718851625919342
1256,gateselger,0.10626480728387833,0.1666380912065506,-0.06037328392267227
1257,elektromekaniker,0.19128043949604034,0.22857624292373657,-0.03729580342769623
1258,såpekoker,0.25223109126091003,0.07185282558202744,0.1803782656788826
1259,installasjonsinspektør,0.5090048313140869,0.042659398168325424,0.4663454331457615
1260,bilagskontrollør ,0.10776305943727493,0.06967154890298843,0.0380915105342865
1261,afis-fullmektig,0.4421510398387909,0.1382615715265274,0.3038894683122635
1262,landskapsarkitekt,0.19883257150650024,0.21958547830581665,-0.020752906799316406
1263,inspeksjonsingeniør ,0.2936364412307739,0.12687647342681885,0.16675996780395508
1264,onkolog,0.1766384243965149,0.19331546127796173,-0.01667703688144684
1265,forsikringsselger,0.10560856759548187,0.0977855697274208,0.007822997868061066
1266,byggeleder,0.2816992402076721,0.09877235442399979,0.18292688578367233
1267,skipper ,0.19927015900611877,0.07978688925504684,0.11948326975107193
1268,signaloperatør,0.17594875395298004,0.11614827811717987,0.05980047583580017
1269,kjemitekniker,0.3678215742111206,0.15875668823719025,0.20906488597393036
1270,sikkerhetsinspektør,0.25238168239593506,0.06260261684656143,0.18977906554937363
1271,fylkessekretær ,0.1455494910478592,0.10890699177980423,0.03664249926805496
1272,ornitolog,0.3787030577659607,0.22821548581123352,0.15048757195472717
1273,reklamemedarbeider,0.1480056345462799,0.23969149589538574,-0.09168586134910583
1274,veterinærdirektør,0.3400464951992035,0.2543291747570038,0.08571732044219971
1275,bedriftssykepleier,0.01666697859764099,0.474992573261261,-0.45832559466362
1276,bemanningskoordinator,0.27859655022621155,0.26293784379959106,0.015658706426620483
1277,keramiker ,0.2557484805583954,0.25102677941322327,0.004721701145172119
1278,standardiseringsingeniør ,0.26503080129623413,0.12641723453998566,0.13861356675624847
1279,veiplanlegger,0.1799526810646057,0.17922547459602356,0.0007272064685821533
1280,økonomirådgiver ,0.10753147304058075,0.12982675433158875,-0.022295281291007996
1281,miljøvernsjef på svalbard,0.022722942754626274,0.07625570893287659,-0.05353276617825031
1282,metallurg,0.31333664059638977,0.14495912194252014,0.16837751865386963
1283,hjemmehjelpsleder,0.11615181714296341,0.3428979516029358,-0.22674613445997238
1284,høvleriarbeider,0.24085550010204315,0.22329963743686676,0.01755586266517639
1285,dyrepleier,0.06592987477779388,0.4363189935684204,-0.3703891187906265
1286,slankevert,0.12795723974704742,0.07380221784114838,0.05415502190589905
1287,bilgummiarbeider,0.1785242259502411,0.2822532057762146,-0.10372897982597351
1288,industrisnekker,0.1150609627366066,0.07836335897445679,0.03669760376214981
1289,mediaassistent,0.08443285524845123,0.1774643361568451,-0.09303148090839386
1290,quizmaster,0.1245889812707901,0.05240993946790695,0.07217904180288315
1291,økonomimedarbeider,0.23639605939388275,0.2636275887489319,-0.027231529355049133
1292,papirsorterer,0.05416719615459442,0.34470340609550476,-0.29053620994091034
1293,råhudarbeider,0.15567292273044586,0.1645742952823639,-0.00890137255191803
1294,havarisekretær ,0.3183766305446625,0.12465524673461914,0.19372138381004333
1295,jernbanedirektør,0.3809690475463867,0.21739673614501953,0.1635723114013672
1296,billettforvalter,0.23651091754436493,0.1343008130788803,0.10221010446548462
1297,informasjonssekretær,0.1991862952709198,0.15833544731140137,0.04085084795951843
1298,rådgivende overlege,0.13736926019191742,0.18428078293800354,-0.04691152274608612
1299,driftstekniker ,0.35141849517822266,0.1092575192451477,0.24216097593307495
1300,driftsadministrator ,0.1853393018245697,0.05140148103237152,0.13393782079219818
1301,rengjøringsassistent,0.09451813250780106,0.2333935797214508,-0.13887544721364975
1302,systemsjef,0.26115283370018005,0.0781794860959053,0.18297334760427475
1303,kvalitetssikringsassistent,0.0838281437754631,0.05369172245264053,0.03013642132282257
1304,teaterdekoratør,0.16038694977760315,0.4746546149253845,-0.31426766514778137
1305,perforatør ,0.23116369545459747,0.11369061470031738,0.11747308075428009
1306,divisjonsdirektør akvakultur mv.,0.6774656176567078,0.1072881892323494,0.5701774284243584
1307,prosessmetallurg,0.4565727710723877,0.04409118741750717,0.4124815836548805
1308,lensmann,0.2531032860279083,0.12634429335594177,0.12675899267196655
1309,heisfører,0.20214492082595825,0.1488357037305832,0.05330921709537506
1310,stortingsreferentaspirant,0.0973818376660347,0.060466740280389786,0.03691509738564491
1311,partisekretær,0.2109972983598709,0.16978606581687927,0.04121123254299164
1312,informasjonsskrankemedarbeider,0.18658913671970367,0.23914895951747894,-0.05255982279777527
1313,fysiokjemiker,0.37896937131881714,0.16042716801166534,0.2185422033071518
1314,kvartermester,0.2903628647327423,0.15372483432292938,0.13663803040981293
1315,batteriarbeider ,0.23196615278720856,0.20863887667655945,0.02332727611064911
1316,plass-sjef ,0.0809035450220108,0.04466967657208443,0.036233868449926376
1317,it-medarbeider,0.2138635516166687,0.06490612775087357,0.14895742386579514
1318,takstmann,0.33890455961227417,0.12117527425289154,0.21772928535938263
1319,revisor ,0.30286818742752075,0.04450063407421112,0.25836755335330963
1320,biblioteksjef,0.1879073679447174,0.2084234058856964,-0.020516037940979004
1321,poststyrer,0.1839786320924759,0.2967349588871002,-0.11275632679462433
1322,numerolog,0.43381553888320923,0.12035747617483139,0.31345806270837784
1323,papirtrykker,0.10226555913686752,0.1292935311794281,-0.027027972042560577
1324,mølleoperatør ,0.2768363952636719,0.13617628812789917,0.1406601071357727
1325,løypekjører,0.13282494246959686,0.19811272621154785,-0.06528778374195099
1326,tatoverer,0.06702789664268494,0.06348089128732681,0.0035470053553581238
1327,sonesjef,0.18092215061187744,0.02901489846408367,0.15190725214779377
1328,allmenningbestyrer,0.2280615121126175,0.1222262904047966,0.10583522170782089
1329,økonom ,0.1599987894296646,0.12828558683395386,0.031713202595710754
1330,administrasjonssekretær,0.20363377034664154,0.2692984640598297,-0.06566469371318817
1331,fagopplæringssjef ,0.27067092061042786,0.3482075333595276,-0.07753661274909973
1332,personalrådgiver,0.09353617578744888,0.22135968506336212,-0.12782350927591324
1333,akvakulturarbeider,0.1666385680437088,0.32638415694236755,-0.15974558889865875
1334,skiheismedarbeider,0.2744520604610443,0.2876364588737488,-0.013184398412704468
1335,skoreparatør,0.32698383927345276,0.2590377628803253,0.06794607639312744
1336,it-direktør,0.2677081227302551,0.03940208628773689,0.22830603644251823
1337,havariinspektør,0.2755105197429657,0.046139128506183624,0.22937139123678207
1338,formuesforvalter,0.10963966697454453,0.058867331594228745,0.05077233538031578
1339,økonomikonsulent,0.07936768233776093,0.12656433880329132,-0.047196656465530396
1340,medisinsk forsker,0.2813538908958435,0.2363746464252472,0.044979244470596313
1341,vitenskapelig assistent,0.24509157240390778,0.2711377441883087,-0.02604617178440094
1342,assisterende sjøfartsdirektør,0.5119705200195312,0.09203125536441803,0.4199392646551132
1343,inneselger ,0.08938314020633698,0.06181412190198898,0.027569018304347992
1344,poliseprodusent,0.12176584452390671,0.20102883875370026,-0.07926299422979355
1345,poståpner,0.09355250746011734,0.1759435534477234,-0.08239104598760605
1346,"planleggingsingeniør, sivil",0.11055280268192291,0.2192714661359787,-0.10871866345405579
1347,eggplukker,0.08456023037433624,0.26739177107810974,-0.1828315407037735
1348,deskmedarbeider,0.34139910340309143,0.24174053966999054,0.09965856373310089
1349,granitthogger,0.217002734541893,0.03042607009410858,0.18657666444778442
1350,kemner,0.20149730145931244,0.1459091156721115,0.05558818578720093
1351,kjole- og draktsyermester,0.058466240763664246,0.15457691252231598,-0.09611067175865173
1352,statsautorisert translatør,0.17271123826503754,0.15109147131443024,0.0216197669506073
1353,cellebiolog,0.2591991722583771,0.4064985513687134,-0.1472993791103363
1354,astrofysiker,0.42717692255973816,0.13588806986808777,0.2912888526916504
1355,systemavioniker,0.2631087601184845,0.0824694111943245,0.18063934892416
1356,møbelselger,0.10974671691656113,0.2463369220495224,-0.13659020513296127
1357,fiskeforsker,0.24698342382907867,0.18356069922447205,0.06342272460460663
1358,eldreombud,0.0953575000166893,0.23924362659454346,-0.14388612657785416
1359,kommuneplansjef,0.45061787962913513,0.20713867247104645,0.24347920715808868
1360,turnuslege,0.2834945023059845,0.10289821028709412,0.18059629201889038
1361,kredittanalytiker,0.35626307129859924,0.06789971143007278,0.28836335986852646
1362,sogneprest,0.41073277592658997,0.11414603143930435,0.2965867444872856
1363,etatsleder ,0.12884022295475006,0.12663713097572327,0.0022030919790267944
1364,tannteknikermester,0.2926398813724518,0.14285296201705933,0.14978691935539246
1365,laboratoriesjef,0.35579049587249756,0.15432822704315186,0.2014622688293457
1366,silooperatør ,0.16038280725479126,0.24085865914821625,-0.08047585189342499
1367,park- og idrettssjef,0.2003268301486969,0.29935213923454285,-0.09902530908584595
1368,etableringsdirektør ,0.2977907955646515,0.08506930619478226,0.21272148936986923
1369,flygeleder,0.2952426075935364,0.05194045230746269,0.24330215528607368
1370,politiførstebetjent,0.29393959045410156,0.04542509466409683,0.24851449579000473
1371,informasjonsleder,0.07481338828802109,0.10113807022571564,-0.02632468193769455
1372,korinspisient,0.2712104916572571,0.18890437483787537,0.08230611681938171
1373,tilsynsingeniør ,0.24277010560035706,0.29342594742774963,-0.05065584182739258
1374,ortopediingeniør,0.25303536653518677,0.3447617292404175,-0.09172636270523071
1375,bakteriologitekniker,0.2614207863807678,0.16051723062992096,0.10090355575084686
1376,fartøyinspektør,0.4010384678840637,0.11948062479496002,0.2815578430891037
1377,diskonteringssjef ,0.16177979111671448,0.13101114332675934,0.03076864778995514
1378,krematoriebetjent,0.15372015535831451,0.20782354474067688,-0.054103389382362366
1379,demonstrasjonsmedarbeider,0.21334877610206604,0.2686428129673004,-0.055294036865234375
1380,ortopedimekaniker,0.35883912444114685,0.3267691135406494,0.032070010900497437
1381,markedsselger,0.06553956866264343,0.0733683630824089,-0.007828794419765472
1382,hjelpemontør ,0.23613037168979645,0.10620112717151642,0.12992924451828003
1383,overlege,0.1948346495628357,0.11498041450977325,0.07985423505306244
1384,utviklingssjef ,0.3205151855945587,0.08958607912063599,0.23092910647392273
1385,økonomiarbeider,0.2080698311328888,0.2526968717575073,-0.04462704062461853
1386,rullmaskinarbeider ,0.2610431909561157,0.18305879831314087,0.07798439264297485
1387,polaritetsterapeut,0.13863442838191986,0.29711294174194336,-0.1584785133600235
1388,fylkesarkivar,0.5268514752388,0.020287415012717247,0.5065640602260828
1389,eksamensvakt,0.05919715389609337,0.1610192507505417,-0.10182209685444832
1390,opplæringssykepleier,0.03867844492197037,0.4692434072494507,-0.4305649623274803
