,Unnamed: 0,Adjektiv,P(han),P(hun),Differanse
403,403,forhutlet,0.7057401537895203,0.1153401806950569,0.5903999730944633
814,814,litauisk,0.7345195412635803,0.1456567496061325,0.5888627916574478
1391,1391,trestemmig,0.7291359901428223,0.1404384523630142,0.588697537779808
766,766,kul,0.7228648662567139,0.1345518678426742,0.5883129984140396
553,553,heldig,0.6946720480918884,0.1068884059786796,0.5877836421132088
1144,1144,samd,0.6778949499130249,0.0902962982654571,0.5875986516475677
358,358,femstemmig,0.7055453658103943,0.1180184930562973,0.587526872754097
1612,1612,østerriksk,0.7111350297927856,0.1238443180918693,0.5872907117009163
1351,1351,tellelig,0.7259370684623718,0.139004498720169,0.5869325697422028
1546,1546,var,0.7144814133644104,0.1278901249170303,0.5865912884473801
254,254,diverse,0.7474235892295837,0.1612935215234756,0.5861300677061081
1163,1163,seksstemmig,0.7094607353210449,0.1234928891062736,0.5859678462147713
54,54,algebraisk,0.648237943649292,0.062443695962429,0.585794247686863
1309,1309,svartens,0.6974502801895142,0.113205462694168,0.5842448174953461
1064,1064,profylaktisk,0.7351782917976379,0.1514285802841186,0.5837497115135193
706,706,klassisk,0.735542356967926,0.1520032882690429,0.5835390686988831
566,566,hevngjerrig,0.7099353075027466,0.1275200992822647,0.5824152082204819
1175,1175,sid,0.7242956757545471,0.142055943608284,0.5822397321462631
29,29,afghansk,0.6618660688400269,0.0797791630029678,0.582086905837059
391,391,fonetisk,0.6604567170143127,0.0784909948706626,0.58196572214365
1599,1599,yr,0.745017409324646,0.1644899547100067,0.5805274546146393
1296,1296,subsidiær,0.7121718525886536,0.1317795068025589,0.5803923457860947
990,990,original,0.667202353477478,0.0875434502959251,0.5796589031815529
1245,1245,sofistikert,0.7084318995475769,0.1305527538061142,0.5778791457414627
1277,1277,streng,0.7316190004348755,0.1541170477867126,0.5775019526481628
703,703,klanderverdig,0.6933491230010986,0.1158789917826652,0.5774701312184334
515,515,gram,0.6662787199020386,0.0894803926348686,0.57679832726717
5,5,abdominal,0.6673535108566284,0.0909036472439765,0.5764498636126518
1196,1196,skalar,0.6536179184913635,0.0799208506941795,0.573697067797184
744,744,koronafast,0.6950749754905701,0.1222227662801742,0.5728522092103958
986,986,oransje,0.6856847405433655,0.1136385947465896,0.5720461457967758
325,325,erfaren,0.7261212468147278,0.1543008387088775,0.5718204081058502
41,41,aktiv,0.755079448223114,0.183744341135025,0.571335107088089
486,486,germansk,0.6202311515808105,0.0499920360743999,0.5702391155064106
922,922,nektende,0.6500098705291748,0.0809175223112106,0.5690923482179642
649,649,israelittisk,0.6942034959793091,0.126007005572319,0.56819649040699
1368,1368,tistemmig,0.6981446743011475,0.1299562305212021,0.5681884437799454
111,111,armensk,0.6720073819160461,0.1040453687310218,0.5679620131850243
3,3,aabenbar,0.6396067142486572,0.0719923451542854,0.5676143690943718
1181,1181,sinober,0.6771715879440308,0.1100243926048278,0.5671471953392029
659,659,jevnbyrdig,0.6296297907829285,0.0629125908017158,0.5667171999812126
1244,1244,sociniansk,0.6982168555259705,0.1316656023263931,0.5665512531995773
1233,1233,smul,0.6955689787864685,0.1292381882667541,0.5663307905197144
1425,1425,uanstendig,0.7201565504074097,0.1541056632995605,0.5660508871078491
1238,1238,snekret,0.7244905233383179,0.1587067246437072,0.5657837986946106
1239,1239,snill,0.7099376916885376,0.1445779800415039,0.5653597116470337
335,335,etterpåklok,0.6651486754417419,0.0999345183372497,0.5652141571044922
1123,1123,ru,0.6158881783485413,0.0510812550783157,0.5648069232702255
692,692,kjempeslem,0.6822028756141663,0.1178380623459816,0.5643648132681847
455,455,full som en alke,0.634010910987854,0.0702853351831436,0.5637255758047104
1428,1428,ubarmhjertig,0.7136234045028687,0.1500449329614639,0.5635784715414047
124,124,attråverdig,0.7160380482673645,0.1528333872556686,0.5632046610116959
465,465,færøysk,0.6919808387756348,0.1292323768138885,0.5627484619617462
1235,1235,snakkende,0.6717799305915833,0.1096241772174835,0.5621557533740997
1029,1029,pengelens,0.7199259996414185,0.1584588140249252,0.5614671856164932
684,684,kjempefin,0.7194865942001343,0.1582890152931213,0.5611975789070129
991,991,orknøysk,0.6072063446044922,0.0467553921043872,0.5604509525001049
1256,1256,spesifikk,0.6614893078804016,0.1013649255037307,0.5601243823766708
729,729,komplett,0.705292284488678,0.1456547081470489,0.559637576341629
613,613,imaginær,0.6772387027740479,0.1185542792081832,0.5586844235658646
1106,1106,rett,0.7190405130386353,0.1604180485010147,0.5586224645376205
623,623,inhabil,0.6878032088279724,0.129738837480545,0.5580643713474274
599,599,høyttravende,0.6727766394615173,0.1149861738085746,0.5577904656529427
228,228,cellulær,0.605724573135376,0.0480147153139114,0.5577098578214645
1538,1538,vanfør,0.6548773050308228,0.0974323451519012,0.5574449598789215
59,59,alkoholisk,0.7452229857444763,0.1882551908493042,0.5569677948951721
736,736,konservativ,0.737607479095459,0.1806919574737548,0.5569155216217041
817,817,live,0.7060447335243225,0.1491853445768356,0.5568593889474869
1343,1343,tallmessig,0.6941460371017456,0.1375752687454223,0.5565707683563232
205,205,bra,0.6886833310127258,0.1326799094676971,0.5560034215450287
1112,1112,riktig,0.6545617580413818,0.0990400090813636,0.5555217489600182
443,443,fremmed,0.6170526742935181,0.0619095340371131,0.5551431402564049
1320,1320,syvstemmig,0.6805853843688965,0.1256495118141174,0.554935872554779
1180,1180,sinnssyk,0.7283637523651123,0.1743642538785934,0.5539994984865189
847,847,maktpåliggende,0.6894933581352234,0.1364354193210601,0.5530579388141632
688,688,kjempeinteressant,0.6411110758781433,0.0881078541278839,0.5530032217502594
800,800,lesvisk,0.7014321684837341,0.1485541611909866,0.5528780072927475
317,317,enkelt,0.5997748970985413,0.0475681275129318,0.5522067695856094
1412,1412,tykk,0.7066727876663208,0.1546546816825866,0.5520181059837341
33,33,agitatorisk,0.7079892158508301,0.1562482863664627,0.5517409294843674
469,469,før,0.684981644153595,0.1333557665348053,0.5516258776187897
745,745,korpulent,0.63783860206604,0.0864786282181739,0.5513599738478661
1156,1156,sarkastisk,0.6325464844703674,0.0816526487469673,0.5508938357234001
1548,1548,varsom,0.5940985083580017,0.0432552099227905,0.5508432984352112
232,232,dansk,0.67572021484375,0.1248792558908462,0.5508409589529037
418,418,forskjellig,0.6446720957756042,0.0939351692795753,0.5507369264960289
12,12,abstinent,0.6670289635658264,0.1164918392896652,0.5505371242761612
1108,1108,rettmessig,0.7011533379554749,0.1509689837694168,0.550184354186058
1443,1443,uenig,0.7125211358070374,0.1629211902618408,0.5495999455451965
1161,1161,seiglivet,0.7194963097572327,0.170281708240509,0.5492146015167236
1329,1329,sørlandsk,0.6775755286216736,0.1290923058986663,0.5484832227230072
843,843,magisk,0.6995554566383362,0.151126816868782,0.5484286397695541
826,826,lumpen,0.6502293944358826,0.101930595934391,0.5482987985014915
1496,1496,upålitelig,0.6924746632575989,0.1443073898553848,0.548167273402214
42,42,aktivistisk,0.7351577281951904,0.187089517712593,0.5480682104825974
963,963,oksydert,0.597583532333374,0.0495801009237766,0.5480034314095974
1152,1152,sams,0.6769372820854187,0.1289466023445129,0.5479906797409058
28,28,affin,0.6266452074050903,0.0793269202113151,0.5473182871937752
876,876,mikrofluidisk,0.6565666794776917,0.1094093099236488,0.5471573695540428
590,590,håndlaget,0.6800357103347778,0.132918119430542,0.5471175909042358
172,172,betraktelig,0.719101071357727,0.1729566305875778,0.5461444407701492
1470,1470,ukjent,0.6398155093193054,0.0941547006368637,0.5456608086824417
567,567,historisk,0.7272494435310364,0.1824903637170791,0.5447590798139572
1287,1287,stump,0.6723764538764954,0.128291517496109,0.5440849363803864
658,658,jevnaldrende,0.6363229751586914,0.0922494009137153,0.544073574244976
1402,1402,tung,0.718842089176178,0.1749069988727569,0.543935090303421
603,603,idiomatisk,0.6865774393081665,0.1428748667240142,0.5437025725841522
180,180,biaksial,0.605445146560669,0.0621622800827026,0.5432828664779663
490,490,gild,0.6597252488136292,0.1166923344135284,0.5430329144001007
864,864,meget,0.7055971026420593,0.1625973135232925,0.5429997891187668
998,998,overeksponert,0.6847972273826599,0.1418242156505584,0.5429730117321014
579,579,hul,0.574920117855072,0.0320002064108848,0.5429199114441872
34,34,agnostisk,0.6978757977485657,0.1550516337156295,0.5428241640329361
629,629,innforstått,0.6697000861167908,0.127068743109703,0.5426313430070877
1408,1408,tuvalsk,0.646011233329773,0.1035098582506179,0.542501375079155
1379,1379,toverdig,0.7086867690086365,0.1662248522043228,0.5424619168043137
203,203,bornert,0.6699152588844299,0.129654049873352,0.5402612090110779
386,386,flink,0.6800400614738464,0.1403855979442596,0.5396544635295868
118,118,askefast,0.7005296945571899,0.1612451076507568,0.5392845869064331
1030,1030,pennsylvaniatysk,0.7134135365486145,0.1742326319217682,0.5391809046268463
791,791,latterlig,0.668445885181427,0.12953582406044,0.5389100611209869
1124,1124,rusk,0.6831496357917786,0.1445420533418655,0.538607582449913
792,792,latvisk,0.6715931296348572,0.1332272142171859,0.5383659154176712
685,685,kjempegammel,0.6527498960494995,0.1147966906428337,0.5379532054066658
1122,1122,rosenrød,0.6493416428565979,0.1124385222792625,0.5369031205773354
1091,1091,rask,0.6852585673332214,0.1483787149190902,0.5368798524141312
632,632,integrert,0.6934484243392944,0.1568320095539093,0.5366164147853851
360,360,fengslet,0.6821317672729492,0.1457695811986923,0.5363621860742569
1203,1203,skilt,0.7223730087280273,0.1861804276704788,0.5361925810575485
19,19,adjektivisk,0.6872190833091736,0.1513717174530029,0.5358473658561707
1284,1284,stuerein,0.701127827167511,0.165807768702507,0.535320058465004
1280,1280,stri,0.71431565284729,0.179080992937088,0.535234659910202
653,653,iøynefallende,0.6510193943977356,0.1161635443568229,0.5348558500409126
67,67,allslags,0.712340772151947,0.1777177155017852,0.5346230566501617
934,934,nordlandsk,0.6685780882835388,0.1340082138776779,0.5345698744058609
303,303,empatisk,0.7307934165000916,0.1962482035160064,0.5345452129840851
1606,1606,åttestemmig,0.6890379786491394,0.1547154784202575,0.5343225002288818
1579,1579,vind,0.6454506516456604,0.1112007498741149,0.5342499017715454
1593,1593,vulgær,0.7008883953094482,0.1666563600301742,0.534232035279274
602,602,identifiserbar,0.6445637941360474,0.1106945872306823,0.533869206905365
1110,1110,rik,0.702006995677948,0.1688052713871002,0.5332017242908478
846,846,maken,0.5905308723449707,0.0576606169342994,0.5328702554106712
1008,1008,panamansk,0.6474316120147705,0.1148161515593528,0.5326154604554176
1373,1373,toneangivende,0.6742832660675049,0.1417659223079681,0.5325173437595367
722,722,kommersiell,0.7002958059310913,0.1679077446460724,0.5323880612850189
842,842,mager,0.6763260364532471,0.1439496576786041,0.5323763787746429
381,381,flere,0.6649088263511658,0.1327401399612426,0.5321686863899231
375,375,fjåg,0.6392813920974731,0.1073614656925201,0.531919926404953
467,467,følgende,0.7172481417655945,0.1853938102722168,0.5318543314933777
102,102,arbeidsløs,0.6837493777275085,0.1519378423690796,0.531811535358429
300,300,elektronisk,0.708726167678833,0.1771345734596252,0.5315915942192078
129,129,avbaklig,0.7201913595199585,0.1892968118190765,0.530894547700882
1479,1479,umake,0.6561574935913086,0.1252910047769546,0.5308664888143539
1013,1013,paranormal,0.7150818705558777,0.185151606798172,0.5299302637577057
305,305,en-til-en,0.6491531729698181,0.119537852704525,0.5296153202652931
663,663,justerbar,0.6272115111351013,0.0976939052343368,0.5295176059007645
1326,1326,søkt,0.6832793951034546,0.1539346724748611,0.5293447226285934
727,727,kompetent,0.692521333694458,0.1638032048940658,0.5287181288003922
1219,1219,sky,0.6504663825035095,0.1219106391072273,0.5285557433962822
940,940,norsk,0.6801483035087585,0.1519249379634857,0.5282233655452728
984,984,oppvakt,0.6353594660758972,0.1071733608841896,0.5281861051917076
351,351,fattelig,0.6913638710975647,0.1632551848888397,0.528108686208725
87,87,ansatt,0.5984134078025818,0.070572055876255,0.5278413519263268
816,816,litterær,0.7121771574020386,0.1843404471874237,0.5278367102146149
119,119,asosial,0.6840186715126038,0.1563575863838195,0.5276610851287842
1388,1388,tredimensjonal,0.636290967464447,0.1087507084012031,0.5275402590632439
1549,1549,vaskeekte,0.7122995257377625,0.1848793625831604,0.527420163154602
69,69,allvitende,0.6934309601783752,0.1663591563701629,0.5270718038082123
589,589,håndlagd,0.6098308563232422,0.0830004811286926,0.5268303751945496
756,756,kriminell,0.5886541604995728,0.0623306147754192,0.5263235457241535
374,374,fjern,0.6446363925933838,0.1184535846114158,0.5261828079819679
237,237,demokratisk,0.7150562405586243,0.1894304007291793,0.5256258398294449
782,782,ladet,0.5828317999839783,0.0580281354486942,0.524803664535284
153,153,behendig,0.6977845430374146,0.17359459400177,0.5241899490356445
670,670,kardiotoksisk,0.6113452911376953,0.0880079939961433,0.523337297141552
207,207,brakk,0.7020546197891235,0.1796191334724426,0.5224354863166809
1362,1362,tilknappet,0.6650128364562988,0.1430638581514358,0.521948978304863
390,390,folketallsmessig,0.6504387855529785,0.1296069175004959,0.5208318680524826
1340,1340,taktfast,0.7030842304229736,0.183012455701828,0.5200717747211456
1532,1532,uvillig,0.6270694732666016,0.1073924601078033,0.5196770131587982
1107,1107,rettferdig,0.6930018067359924,0.1734973043203354,0.519504502415657
1513,1513,utadvendt,0.7150532007217407,0.1957241892814636,0.5193290114402771
1050,1050,porno,0.721325159072876,0.2021894305944442,0.5191357284784317
1403,1403,tunghørt,0.7122759222984314,0.1936815828084945,0.5185943394899368
1046,1046,politisk,0.718615710735321,0.2002338767051696,0.5183818340301514
321,321,enstemmig,0.7044127583503723,0.1863734871149063,0.518039271235466
1063,1063,profesjonell,0.6984073519706726,0.1812494248151779,0.5171579271554947
222,222,buldrende,0.6765003800392151,0.16060571372509,0.5158946663141251
410,410,formfullendt,0.6660851240158081,0.1503211259841919,0.5157639980316162
1184,1184,sirkulerende,0.6469886898994446,0.1317539662122726,0.5152347236871719
164,164,bergensk,0.6445504426956177,0.1295056194067001,0.5150448232889175
363,363,fet,0.6496958136558533,0.1347768753767013,0.5149189382791519
718,718,kognitiv,0.681620180606842,0.1667580753564834,0.5148621052503586
1185,1185,sist,0.6726139783859253,0.1580817848443985,0.5145321935415268
210,210,bred,0.6739590167999268,0.1607033759355545,0.5132556408643723
1292,1292,styrkemessig,0.7015064358711243,0.1889253258705139,0.5125811100006104
1609,1609,økonomisk,0.7169814109802246,0.2048801928758621,0.5121012181043625
1251,1251,spatial,0.619627833366394,0.1084178909659385,0.5112099424004555
793,793,laus,0.5531917214393616,0.0424876101315021,0.5107041113078594
458,458,funksjonell,0.6742774248123169,0.1637559980154037,0.5105214267969131
1074,1074,pålitelig,0.6759392619132996,0.1658140569925308,0.5101252049207687
323,323,enverdig,0.6987724900245667,0.18968565762043,0.5090868324041367
341,341,faktisk,0.6549847722053528,0.1465750932693481,0.5084096789360046
752,752,kranglet,0.5916443467140198,0.0836900323629379,0.5079543143510818
521,521,grov,0.6311302781105042,0.1235157549381256,0.5076145231723785
705,705,klaret,0.6535061597824097,0.1459205746650695,0.5075855851173401
517,517,gratis,0.5856563448905945,0.0781564265489578,0.5074999183416367
900,900,musikalsk,0.7122800946235657,0.2048871964216232,0.5073928982019424
1583,1583,vis,0.648871123790741,0.1418026536703109,0.50706847012043
26,26,affektert,0.602931022644043,0.0962442830204963,0.5066867396235466
278,278,effektiv,0.7089894413948059,0.2023118734359741,0.5066775679588318
1581,1581,virkelig,0.6331291794776917,0.1266044527292251,0.5065247267484665
395,395,forelska,0.6183101534843445,0.1119174659252166,0.5063926875591278
644,644,iskald,0.7085267305374146,0.2026458084583282,0.5058809220790863
1158,1158,sec,0.6169103384017944,0.1115781888365745,0.5053321495652199
1257,1257,spirituell,0.6897523999214172,0.1845991760492324,0.5051532238721848
1485,1485,underdanig,0.6914184093475342,0.1863913089036941,0.50502710044384
27,27,affektiv,0.6746436953544617,0.1702615022659301,0.5043821930885315
1211,1211,skjær,0.6983468532562256,0.1955414414405822,0.5028054118156433
827,827,lun,0.6849287748336792,0.1821500808000564,0.5027786940336227
721,721,komisk,0.7090466618537903,0.2063242793083191,0.5027223825454712
920,920,nedsnødd,0.631527304649353,0.1296280175447464,0.5018992871046066
492,492,gjemt,0.6051328182220459,0.1040787994861602,0.5010540187358856
929,929,nistemmig,0.634416937828064,0.133642628788948,0.5007743090391159
248,248,disiplinert,0.6441232562065125,0.14389668405056,0.5002265721559525
1566,1566,verd,0.6567584872245789,0.1569554209709167,0.4998030662536621
104,104,arbeidssky,0.7002565264701843,0.2004692554473877,0.4997872710227966
1058,1058,preseptorisk,0.6919647455215454,0.1929263621568679,0.4990383833646774
1236,1236,snakkesalig,0.6983911395072937,0.1994499862194061,0.4989411532878876
152,152,behende,0.6771016120910645,0.1788344532251358,0.4982671588659286
61,61,allegorisk,0.622801661491394,0.1249336525797844,0.4978680089116096
1051,1051,portugisisk,0.5950748920440674,0.097518116235733,0.4975567758083343
373,373,firstemmig,0.6796307563781738,0.182136982679367,0.4974937736988067
409,409,formell,0.6559423804283142,0.1602964401245117,0.4956459403038025
1130,1130,rå,0.6605229377746582,0.1650990843772888,0.4954238533973694
1547,1547,varm,0.6952718496322632,0.1999671161174774,0.4953047335147857
903,903,målløs,0.6873623728752136,0.1921770572662353,0.4951853156089782
1297,1297,substantivisk,0.6569338440895081,0.1617916822433471,0.4951421618461609
1372,1372,tom,0.6124657392501831,0.1173403486609458,0.4951253905892372
218,218,brutal,0.6848787665367126,0.1918879449367523,0.4929908215999603
353,353,fattigfin,0.6765734553337097,0.1838418394327163,0.4927316159009933
853,853,manipulerende,0.6276212334632874,0.1350813806056976,0.4925398528575897
288,288,ekstern,0.615288496017456,0.1230431422591209,0.4922453537583351
539,539,gøyal,0.6775009036064148,0.185358926653862,0.4921419769525528
1026,1026,paulinsk,0.5659266710281372,0.0739188492298126,0.4920078217983246
1393,1393,trofast,0.6705576777458191,0.1787605583667755,0.4917971193790436
313,313,engelsk,0.5989381074905396,0.1072367280721664,0.4917013794183731
892,892,mosegrodd,0.560531735420227,0.0693832039833068,0.4911485314369201
849,849,mandig,0.5896022319793701,0.0985876843333244,0.4910145476460457
773,773,kunstig,0.6185453534126282,0.1275919526815414,0.4909534007310867
472,472,føyelig,0.6702504754066467,0.1800252795219421,0.4902251958847046
1093,1093,raus,0.6956464052200317,0.2055742591619491,0.4900721460580826
344,344,falsk,0.6290137767791748,0.1389543265104293,0.4900594502687454
192,192,blakk som en kirkerotte,0.686964750289917,0.1981381326913833,0.4888266175985336
1537,1537,vanartet,0.5554384589195251,0.0668344944715499,0.4886039644479751
949,949,nådig,0.6034873127937317,0.1149348616600036,0.488552451133728
130,130,avgjørende,0.649566113948822,0.1613878458738327,0.4881782680749893
53,53,alfabetisk,0.5251192450523376,0.0372313261032104,0.4878879189491272
533,533,gylden,0.6233221888542175,0.1368430703878402,0.4864791184663772
610,610,ildfast,0.6684517860412598,0.1827851682901382,0.4856666177511215
683,683,kjempedårlig,0.614205002784729,0.1287977844476699,0.485407218337059
1061,1061,prippen,0.6849620342254639,0.2009914666414261,0.4839705675840378
1001,1001,overlegen,0.6587880253791809,0.1753894686698913,0.4833985567092895
734,734,konsekvent,0.6717332005500793,0.1890492439270019,0.4826839566230774
1207,1207,skitten,0.6488615870475769,0.1662335097789764,0.4826280772686004
1550,1550,vassen,0.6357441544532776,0.1531667113304138,0.4825774431228637
838,838,lønnsom,0.6723335385322571,0.1901813596487045,0.4821521788835525
1145,1145,samfunnsmessig,0.6965927481651306,0.2148733437061309,0.4817194044589996
425,425,fortrolig,0.6127773523330688,0.1315353810787201,0.4812419712543487
1083,1083,raffinert,0.6582539677619934,0.1775495857000351,0.4807043820619583
538,538,gøy,0.6856774687767029,0.2058667093515396,0.4798107594251632
889,889,moralsk,0.6997268199920654,0.2201120555400848,0.4796147644519806
728,728,kompleks,0.633392870426178,0.1540175378322601,0.4793753325939178
520,520,gretten,0.5767063498497009,0.0975833237171173,0.4791230261325836
637,637,interstellar,0.556304395198822,0.0772445350885391,0.4790598601102829
664,664,jødisk,0.649945855140686,0.171120136976242,0.4788257181644439
1174,1174,show,0.687421977519989,0.2086935341358184,0.4787284433841705
789,789,laotisk,0.670319676399231,0.1925954669713974,0.4777242094278335
476,476,gammeldags,0.6251460909843445,0.1476322263479232,0.4775138646364212
1476,1476,ulovlig,0.5862224102020264,0.1088758781552314,0.4773465320467949
1137,1137,sakte,0.6470749974250793,0.1701890677213668,0.4768859297037124
1514,1514,utakknemlig,0.7001404762268066,0.2237565666437149,0.4763839095830917
905,905,mør,0.6995016932487488,0.2231685817241668,0.4763331115245819
73,73,alveolar,0.5266014337539673,0.0511574260890483,0.4754440076649189
737,737,kontant,0.5888954997062683,0.1136794686317443,0.4752160310745239
1009,1009,panegyrisk,0.6666707992553711,0.1920557618141174,0.4746150374412536
818,818,logaritmisk,0.5741916298866272,0.0999719426035881,0.4742196872830391
1469,1469,uhøflig,0.6682441830635071,0.1944575309753418,0.4737866520881653
611,611,ille,0.613811194896698,0.1400609612464904,0.4737502336502075
1070,1070,pyreneisk,0.6297581195831299,0.1573013067245483,0.4724568128585815
215,215,brukelig,0.6447650194168091,0.1730347573757171,0.4717302620410919
83,83,annen,0.5752506256103516,0.1040819585323333,0.4711686670780182
694,694,kjempesulten,0.5982174873352051,0.1275458037853241,0.470671683549881
1201,1201,skeptisk,0.6135511994361877,0.1434485614299774,0.4701026380062103
1558,1558,velgjørende,0.6450508236885071,0.175132155418396,0.4699186682701111
407,407,formastelig,0.6623572707176208,0.192578911781311,0.4697783589363098
1111,1111,rikelig,0.6346205472946167,0.1649061888456344,0.4697143584489822
184,184,bikkjekald,0.6578606963157654,0.188188374042511,0.4696723222732544
519,519,gresk,0.5263261198997498,0.0570995025336742,0.4692266173660755
733,733,konkret,0.5855740904808044,0.1165365800261497,0.4690375104546547
1564,1564,vennlig,0.6860198974609375,0.2171885669231414,0.468831330537796
280,280,egentlig,0.6028928756713867,0.1348797976970672,0.4680130779743194
645,645,iskemisk,0.683933675289154,0.216649517416954,0.4672841578722
541,541,halsstarrig,0.5986469388008118,0.1315943449735641,0.4670525938272476
65,65,allmenn,0.688527524471283,0.2218778729438781,0.4666496515274048
1072,1072,påfølgende,0.6303458213806152,0.1637791395187378,0.4665666818618774
298,298,elektrofysiologisk,0.5639424324035645,0.0981628447771072,0.4657795876264572
1143,1143,salt,0.5753705501556396,0.1096700057387352,0.4657005444169044
447,447,fri,0.667312741279602,0.2022515535354614,0.4650611877441406
1586,1586,vokal,0.539191484451294,0.0745495930314064,0.4646418914198875
995,995,overbevisende,0.6492873430252075,0.1847185790538787,0.4645687639713287
311,311,eng,0.6343973875045776,0.1699038296937942,0.4644935578107834
261,261,drektig,0.6442108750343323,0.1799862682819366,0.4642246067523956
1355,1355,thailandsk,0.6558718085289001,0.1917659789323806,0.4641058295965194
1554,1554,vel og bra,0.5885855555534363,0.1246178820729255,0.4639676734805107
1113,1113,rimelig,0.6600828170776367,0.1961686760187149,0.4639141410589218
457,457,fungerende,0.6460633873939514,0.1836305558681488,0.4624328315258026
1087,1087,rappkjeftet,0.664410412311554,0.2021378725767135,0.4622725397348404
894,894,motsatt,0.6174877285957336,0.1554911583662033,0.4619965702295303
1378,1378,tostemmig,0.6455096006393433,0.1840551495552063,0.4614544510841369
1004,1004,overrasket,0.5637433528900146,0.1023918986320495,0.4613514542579651
177,177,beveget,0.660479724407196,0.1996098160743713,0.4608699083328247
1150,1150,sammenliknbar,0.5354360342025757,0.0747997090220451,0.4606363251805305
570,570,hjemmesnekret,0.605462908744812,0.1449765264987945,0.4604863822460174
822,822,lovlig,0.5839277505874634,0.1234620437026023,0.460465706884861
844,844,makedonsk,0.5721608996391296,0.1122032329440116,0.4599576666951179
284,284,eksakt,0.634077787399292,0.1741764396429062,0.4599013477563858
191,191,blakk,0.6245231032371521,0.1653477400541305,0.4591753631830215
675,675,keiserlig,0.6382360458374023,0.1794192641973495,0.4588167816400528
1321,1321,sår,0.6341739892959595,0.1755056977272033,0.4586682915687561
883,883,mobil,0.5065699219703674,0.048202246427536,0.4583676755428314
162,162,ben,0.5328576564788818,0.0751852244138717,0.45767243206501
295,295,elastisk,0.537202775478363,0.0797441080212593,0.4574586674571037
306,306,encellet,0.582099199295044,0.1250244230031967,0.4570747762918472
1336,1336,taiwanesisk,0.6615312099456787,0.2045148015022277,0.4570164084434509
1585,1585,vitebegjærlig,0.6833029389381409,0.2267761528491974,0.4565267860889435
964,964,omansk,0.6414379477500916,0.1857058107852935,0.455732136964798
499,499,gjev,0.6156620383262634,0.1604094207286834,0.4552526175975799
1595,1595,våken,0.6117811799049377,0.1565569192171096,0.455224260687828
71,71,alskens,0.629717230796814,0.1746428459882736,0.4550743848085403
101,101,arbeidsledig,0.572251558303833,0.1174815073609352,0.4547700509428978
957,957,objektiv,0.6394929885864258,0.1847685873508453,0.4547244012355804
954,954,nøyaktig,0.5791372656822205,0.1244982704520225,0.4546389952301979
446,446,fremtenkt,0.5844539403915405,0.1298175305128097,0.4546364098787308
243,243,diffus,0.6623151898384094,0.2081782817840576,0.4541369080543518
79,79,anal,0.6488005518913269,0.195020318031311,0.4537802338600158
1429,1429,ubefestet,0.618715763092041,0.1650855243206024,0.4536302387714386
631,631,innviklet,0.6181785464286804,0.1646501868963241,0.4535283595323562
808,808,likende,0.5972076058387756,0.1437086760997772,0.4534989297389984
760,760,kritisk,0.6392447352409363,0.1857919991016388,0.4534527361392975
908,908,mørkeredd,0.6329621076583862,0.1801641434431076,0.4527979642152786
1104,1104,restriktiv,0.6557317972183228,0.2030545026063919,0.4526772946119308
1324,1324,særlig,0.6370510458946228,0.1848049461841583,0.4522460997104645
979,979,oppløpen,0.6333670020103455,0.1813709884881973,0.4519960135221481
1100,1100,rein,0.6447715163230896,0.192788153886795,0.4519833624362945
1478,1478,ulydig,0.6550703644752502,0.203506737947464,0.4515636265277862
383,383,flersellet,0.5666940212249756,0.1153093203902244,0.4513847008347511
952,952,nødtørftig,0.609943151473999,0.158859372138977,0.451083779335022
1005,1005,overskyet,0.6142619252204895,0.1632046401500702,0.4510572850704193
1614,1614,øvrig,0.5939804315567017,0.1441958099603653,0.4497846215963363
1038,1038,peruansk,0.6318445205688477,0.1821020990610122,0.4497424215078354
511,511,godt og vel,0.6015025973320007,0.152260735630989,0.4492418617010116
742,742,konveks,0.4934988617897033,0.0449773333966732,0.4485215283930301
796,796,legitim,0.57851243019104,0.1300174742937088,0.4484949558973312
801,801,lett,0.5915398001670837,0.1433810740709304,0.4481587260961532
1516,1516,utendørs,0.6367195248603821,0.1887809038162231,0.4479386210441589
1519,1519,utgått,0.6097103357315063,0.1625006645917892,0.4472096711397171
398,398,forfalsket,0.4864489734172821,0.0394112542271614,0.4470377191901207
1603,1603,åpenhjertig,0.6507577896118164,0.2040320038795471,0.4467257857322693
896,896,motvillig,0.6529016494750977,0.2063600718975067,0.4465415775775909
1052,1052,positiv,0.6620263457298279,0.2156267315149307,0.4463996142148971
146,146,befestet,0.6198551654815674,0.1735265403985977,0.4463286250829696
1459,1459,ufullendt,0.5773582458496094,0.1311370879411697,0.4462211579084396
384,384,flerstemmig,0.5899959802627563,0.1439117640256881,0.4460842162370682
437,437,freidig,0.6808295845985413,0.2348985224962234,0.4459310621023178
9,9,abortiv,0.6550436615943909,0.2093603461980819,0.4456833153963089
909,909,mørkredd,0.6402830481529236,0.1946464776992797,0.4456365704536438
1349,1349,tekkelig,0.6127975583076477,0.1672667562961578,0.4455308020114898
90,90,ansvarlig,0.6053242087364197,0.1604336500167846,0.444890558719635
1170,1170,sen,0.5425211787223816,0.09799475222826,0.4445264264941215
1498,1498,urein,0.600710391998291,0.1571654826402664,0.4435449093580246
175,175,beundringsverdig,0.5840379204601049,0.1405026316642761,0.4435352887958288
